speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,locationPrivate,exoticCategory,region
snoplo5,Snowy Plover,Charadrius nivosus,L13195494,SN Humedal Salinas de Pullally y Dunas de Longotoma--Punta La Ligua,2021-03-16 11:55,8.0,-32.41017,-71.42379,False,-1,Valparaíso
pecsan,Pectoral Sandpiper,Calidris melanotos,L570658,SN Laguna Batuco,2021-03-16 10:02,8.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
rosspo1,Roseate Spoonbill,Platalea ajaja,L570658,SN Laguna Batuco,2021-03-16 10:02,1.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L3029056,PN Gomez Carreño,2021-03-16 08:55,,-32.9874278,-71.5156746,False,-1,Valparaíso
wepdov1,West Peruvian Dove,Zenaida meloda,L9462213,La Punta,2021-03-17 16:58,2.0,-34.0131402,-70.6132397,False,-1,Libertador General Bernardo O'Higgins
whthaw1,White-throated Hawk,Buteo albigula,L14159774,mirador británico,2021-03-17 12:40,1.0,-50.9825967,-73.0538547,True,-1,Magallanes
parjae,Parasitic Jaeger,Stercorarius parasiticus,L11387752,"Carlos Duce, Valdivia, Los Ríos, CL (-39.876, -73.397)",2021-03-17 12:25,21.0,-39.8758152,-73.3972476,True,-1,Los Ríos
grygul,Gray Gull,Leucophaeus modestus,L4796325,Playa Curiñanco,2021-03-17 10:28,31.0,-39.7413163,-73.3934784,True,-1,Los Ríos
rosspo1,Roseate Spoonbill,Platalea ajaja,L570658,SN Laguna Batuco,2021-03-17 08:03,1.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
pecsan,Pectoral Sandpiper,Calidris melanotos,L570658,SN Laguna Batuco,2021-03-17 06:55,3.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
siltea1,Silver Teal,Spatula versicolor,L6517732,"Huitag, Lago Calafquén",2021-03-18 19:26,5.0,-39.5169318,-72.2751638,True,-1,Los Ríos
bcbeag1,Black-chested Buzzard-Eagle,Geranoaetus melanoleucus,L14076671,Plaza 9 de marzo,2021-03-18 17:38,1.0,-33.4711547,-70.6437904,True,-1,Región Metropolitana de Santiago
grhowl2,Lesser Horned Owl,Bubo magellanicus,L14078178,Puente El Yeso--Manzano,2021-03-18 14:27,1.0,-33.6911372,-70.1104066,True,-1,Región Metropolitana de Santiago
pifshe,Pink-footed Shearwater,Ardenna creatopus,L14072390,"421, Lota CL-Bío-Bío -37.09032, -73.17314",2021-03-18 11:51,2000.0,-37.090325,-73.173141,True,-1,Bío-Bío
flystd1,Flying Steamer-Duck,Tachyeres patachonicus,L17739309,Presa Laguna del Maule,2021-03-18 11:00,2.0,-36.0164265,-70.5571344,True,-1,Maule
pecsan,Pectoral Sandpiper,Calidris melanotos,L570658,SN Laguna Batuco,2021-03-18 10:00,12.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
gregre1,Great Grebe,Podiceps major,L6517732,"Huitag, Lago Calafquén",2021-03-19 19:52,44.0,-39.5169318,-72.2751638,True,-1,Los Ríos
bwgdov1,Black-winged Ground Dove,Metriopelia melanoptera,L1047847,Alto Macul,2021-03-19 18:38,6.0,-33.5145814,-70.5160046,False,-1,Región Metropolitana de Santiago
grygul,Gray Gull,Leucophaeus modestus,L6593051,Calfuco,2021-03-19 18:25,50.0,-39.790138,-73.3908391,False,-1,Los Ríos
hudgod,Hudsonian Godwit,Limosa haemastica,L13903350,"Piedra Azul, Puerto Montt, Los Lagos, CL (-41.500, -72.811)",2021-03-19 18:17,976.0,-41.500665,-72.81124,True,-1,Los Lagos
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L762620,Parque Padre Hurtado,2021-03-19 12:55,4.0,-33.431692,-70.5450153,False,-1,Región Metropolitana de Santiago
santer1,Sandwich Tern,Thalasseus sandvicensis,L516506,Estero Cartagena--Desembocadura (Humedal Urbano),2021-03-19 11:02,1.0,-33.530377,-71.6023207,False,-1,Valparaíso
pifshe,Pink-footed Shearwater,Ardenna creatopus,L14078540,"421, Lota CL-Bío-Bío -37.08159, -73.16838",2021-03-19 09:50,2000.0,-37.081585,-73.168379,True,-1,Bío-Bío
blkrai,Black Rail,Laterallus jamaicensis,L504553,SN Humedal Río Maipo--Desembocadura,2021-03-19 08:00,1.0,-33.6198013,-71.6275442,False,-1,Valparaíso
redkno,Red Knot,Calidris canutus,L504553,SN Humedal Río Maipo--Desembocadura,2021-03-19 08:00,1.0,-33.6198013,-71.6275442,False,-1,Valparaíso
semsan,Semipalmated Sandpiper,Calidris pusilla,L504553,SN Humedal Río Maipo--Desembocadura,2021-03-19 08:00,120.0,-33.6198013,-71.6275442,False,-1,Valparaíso
wessan,Western Sandpiper,Calidris mauri,L504553,SN Humedal Río Maipo--Desembocadura,2021-03-19 08:00,1.0,-33.6198013,-71.6275442,False,-1,Valparaíso
sposan,Spotted Sandpiper,Actitis macularius,L504553,SN Humedal Río Maipo--Desembocadura,2021-03-19 08:00,1.0,-33.6198013,-71.6275442,False,-1,Valparaíso
uplsan,Upland Sandpiper,Bartramia longicauda,L668852,Río Lluta--Desembocadura,2021-03-20 21:35,1.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
brhgul2,Brown-hooded Gull,Chroicocephalus maculipennis,L14098804,"421, Lota CL-Bío-Bío -37.09055, -73.17352",2021-03-20 18:44,600.0,-37.09055,-73.173524,True,-1,Bío-Bío
whthaw1,White-throated Hawk,Buteo albigula,L12410635,Cerro Tarapacá,2021-03-20 17:30,22.0,-33.531164,-70.4796982,False,-1,Región Metropolitana de Santiago
wepdov1,West Peruvian Dove,Zenaida meloda,L504548,Estero Mantagua,2021-03-20 17:00,2.0,-32.8844165,-71.5067482,False,-1,Valparaíso
patmoc1,Patagonian Mockingbird,Mimus patagonicus,L14099864,"Carretera Austral, Hualaihué, Los Lagos, CL (-41,934, -72,42)",2021-03-20 16:25,3.0,-41.9341986,-72.4202925,True,-1,Los Lagos
pafear1,Patagonian Forest Earthcreeper,Upucerthia saturatior,L12410635,Cerro Tarapacá,2021-03-20 12:34,1.0,-33.531164,-70.4796982,False,-1,Región Metropolitana de Santiago
whfibi,White-faced Ibis,Plegadis chihi,L9299133,BCAA 9,2021-03-20 11:14,11.0,-33.197088,-70.830696,True,-1,Región Metropolitana de Santiago
pecsan,Pectoral Sandpiper,Calidris melanotos,L9298634,BCAA 5,2021-03-20 09:24,24.0,-33.203831,-70.824389,True,-1,Región Metropolitana de Santiago
rosspo1,Roseate Spoonbill,Platalea ajaja,L9298634,BCAA 5,2021-03-20 09:24,1.0,-33.203831,-70.824389,True,-1,Región Metropolitana de Santiago
elctin1,Elegant Crested-Tinamou,Eudromia elegans,L8493771,Ruta X-753--Gruta San Sebastián,2021-03-20 09:18,4.0,-46.650922,-71.6844966,False,-1,Aisén del General Carlos Ibáñez del Campo
burpar,Burrowing Parakeet,Cyanoliseus patagonus,L14108298,Quebrada Honda,2021-03-20 08:30,250.0,-33.7459274,-70.5471185,True,-1,Región Metropolitana de Santiago
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L1066807,Quebrada del Durazno,2021-03-21 19:35,4.0,-33.5202882,-70.4864788,False,-1,Región Metropolitana de Santiago
dowcra1,Dot-winged Crake,Porzana spiloptera,L2345204,Complejo Humedal Rocuant-Andalién,2021-03-21 18:30,2.0,-36.7393839,-73.0612278,False,-1,Bío-Bío
stisan,Stilt Sandpiper,Calidris himantopus,L516522,Pica,2021-03-21 18:00,1.0,-20.4873261,-69.3197823,False,-1,Tarapacá
whimbr,Whimbrel,Numenius phaeopus,L691243,Río Andalien--Desembocadura,2021-03-21 16:25,454.0,-36.7418086,-73.0162556,False,-1,Bío-Bío
hudgod,Hudsonian Godwit,Limosa haemastica,L691243,Río Andalien--Desembocadura,2021-03-21 16:25,74.0,-36.7418086,-73.0162556,False,-1,Bío-Bío
blkski,Black Skimmer,Rynchops niger,L691243,Río Andalien--Desembocadura,2021-03-21 16:25,855.0,-36.7418086,-73.0162556,False,-1,Bío-Bío
whtcar1,White-throated Caracara,Daptrius albogularis,L14114144,"X-753, Chile Chico, Aysén, CL (-46.781, -71.818)",2021-03-21 15:48,3.0,-46.7807495,-71.8178585,True,-1,Aisén del General Carlos Ibáñez del Campo
whthaw1,White-throated Hawk,Buteo albigula,L12410635,Cerro Tarapacá,2021-03-21 12:35,12.0,-33.531164,-70.4796982,False,-1,Región Metropolitana de Santiago
amgplo,American Golden-Plover,Pluvialis dominica,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2021-03-21 12:10,4.0,-36.7294982,-73.0922676,False,-1,Bío-Bío
corpip1,Correndera Pipit,Anthus correndera,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2021-03-21 12:10,77.0,-36.7294982,-73.0922676,False,-1,Bío-Bío
sander,Sanderling,Calidris alba,L10197655,Bahía Dirección,2021-03-21 11:53,2.0,-52.3965491,-69.5302562,False,-1,Magallanes
flystd1,Flying Steamer-Duck,Tachyeres patachonicus,L12178768,Sendero Pisada del Diablo,2021-03-21 09:35,11.0,-40.3130245,-72.4639496,False,-1,Los Ríos
burpar,Burrowing Parakeet,Cyanoliseus patagonus,L6358848,Quebrada El Arrayán--Cerro Los Jotes,2021-03-22 19:24,506.0,-30.0403149,-71.0184789,False,-1,Coquimbo
regcoo1,Red-gartered Coot,Fulica armillata,L6517732,"Huitag, Lago Calafquén",2021-03-22 18:42,516.0,-39.5169318,-72.2751638,True,-1,Los Ríos
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L762620,Parque Padre Hurtado,2021-03-22 13:25,6.0,-33.431692,-70.5450153,False,-1,Región Metropolitana de Santiago
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L1066807,Quebrada del Durazno,2021-03-22 12:32,4.0,-33.5202882,-70.4864788,False,-1,Región Metropolitana de Santiago
whfibi,White-faced Ibis,Plegadis chihi,L570658,SN Laguna Batuco,2021-03-22 10:10,9.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
creduc1,Crested Duck,Lophonetta specularioides,L11886476,LAGUNA SANTA ELENA,2021-03-22 09:00,10.0,-36.7957351,-72.3834135,True,-1,Ñuble
blkrai,Black Rail,Laterallus jamaicensis,L14130676,"Penco, Bío Bío, CL (-36.766, -73.044)",2021-03-22 09:00,3.0,-36.7657963,-73.0444831,True,-1,Bío-Bío
whthaw1,White-throated Hawk,Buteo albigula,L14616907,Calama,2021-03-22 07:00,2.0,-22.4595274,-68.9292546,True,-1,Antofagasta
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L762620,Parque Padre Hurtado,2021-03-23 16:00,2.0,-33.431692,-70.5450153,False,-1,Región Metropolitana de Santiago
uplsan,Upland Sandpiper,Bartramia longicauda,L14146529,Guala,2021-03-23 09:00,1.0,-22.8498701,-70.291853,True,-1,Antofagasta
andgoo1,Andean Goose,Oressochen melanopterus,L570658,SN Laguna Batuco,2021-03-23 08:09,100.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
leasee1,Least Seedsnipe,Thinocorus rumicivorus,L570658,SN Laguna Batuco,2021-03-23 08:09,1.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
rosspo1,Roseate Spoonbill,Platalea ajaja,L570658,SN Laguna Batuco,2021-03-23 08:09,1.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
pecsan,Pectoral Sandpiper,Calidris melanotos,L570658,SN Laguna Batuco,2021-03-23 08:05,5.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
uplsan,Upland Sandpiper,Bartramia longicauda,L1075200,Pozo Almonte,2021-03-24 21:29,1.0,-20.2583322,-69.7851563,False,-1,Tarapacá
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L8564228,Estero Córdova--El Totoral,2021-03-24 17:50,3.0,-33.4354192,-71.6379215,False,-1,Valparaíso
whbmoc1,White-banded Mockingbird,Mimus triurus,L762620,Parque Padre Hurtado,2021-03-24 12:26,1.0,-33.431692,-70.5450153,False,-1,Región Metropolitana de Santiago
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L762620,Parque Padre Hurtado,2021-03-24 12:26,3.0,-33.431692,-70.5450153,False,-1,Región Metropolitana de Santiago
whttre2,White-throated Treerunner,Pygarrhichas albogularis,L516574,Chicauma--Roblería,2021-03-24 09:48,6.0,-33.1921563,-70.9749413,False,-1,Región Metropolitana de Santiago
cingrt1,Cinereous Ground-Tyrant,Muscisaxicola cinereus,L14152676,Chivatambo,2021-03-24 09:30,2.0,-18.3635545,-69.2693963,True,-1,Arica y Parinacota
fotfly,Fork-tailed Flycatcher,Tyrannus savana,L820514,Quebrada de Macul,2021-03-24 09:00,1.0,-33.5007511,-70.508945,False,-1,Región Metropolitana de Santiago
sbgtyr1,Spot-billed Ground-Tyrant,Muscisaxicola maculirostris,L622303,Chicauma--tranque,2021-03-24 07:32,4.0,-33.1787956,-70.9763145,False,-1,Región Metropolitana de Santiago
slbpar1,Slender-billed Parakeet,Enicognathus leptorhynchus,L807764,Las Quemas Altas,2021-03-25 19:11,694.0,-40.6284479,-73.117919,False,-1,Los Lagos
whcpin,White-cheeked Pintail,Anas bahamensis,L5082246,San Pedro de Atacama--Estanque,2021-03-25 18:30,6.0,-22.9316904,-68.1950462,False,-1,Antofagasta
grygul,Gray Gull,Leucophaeus modestus,L5082246,San Pedro de Atacama--Estanque,2021-03-25 18:30,1.0,-22.9316904,-68.1950462,False,-1,Antofagasta
sheowl,Short-eared Owl,Asio flammeus,L668852,Río Lluta--Desembocadura,2021-03-25 17:30,1.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
hudgod,Hudsonian Godwit,Limosa haemastica,L691243,Río Andalien--Desembocadura,2021-03-25 17:00,50.0,-36.7418086,-73.0162556,False,-1,Bío-Bío
spwpig3,Spot-winged Pigeon,Patagioenas maculosa,L15178554,"643 Los Retamos, Calama, Antofagasta, CL (-22.477, -68.924)",2021-03-25 16:30,2.0,-22.477441,-68.9237139,True,-1,Antofagasta
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L14408293,Mirador Al Tebo,2021-03-25 16:00,5.0,-32.7217392,-71.5044974,True,-1,Valparaíso
stisan,Stilt Sandpiper,Calidris himantopus,L551450,SN Laguna El Peral,2021-03-25 15:30,1.0,-33.5052153,-71.607154,False,-1,Valparaíso
soater1,South American Tern,Sterna hirundinacea,L3089737,Bahía Inglesa,2021-03-25 09:18,120.0,-27.1032064,-70.8562589,False,-1,Atacama
burpar,Burrowing Parakeet,Cyanoliseus patagonus,L6358848,Quebrada El Arrayán--Cerro Los Jotes,2021-03-26 19:13,281.0,-30.0403149,-71.0184789,False,-1,Coquimbo
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L7447430,Río San Francisco--Quebrada Paso Hondo,2021-03-26 17:30,5.0,-33.3041743,-70.3591369,False,-1,Región Metropolitana de Santiago
patmoc1,Patagonian Mockingbird,Mimus patagonicus,L5054215,Villarrica--Humedal Urbano Mallolafken,2021-03-26 16:40,1.0,-39.278091,-72.2206329,False,-1,Araucanía
mallar3,Mallard,Anas platyrhynchos,L7284828,Parque El Trapiche,2021-03-26 14:44,1.0,-33.5964559,-70.8972208,False,1,Región Metropolitana de Santiago
andgoo1,Andean Goose,Oressochen melanopterus,L570658,SN Laguna Batuco,2021-03-26 10:06,139.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
sander,Sanderling,Calidris alba,L606195,Estero Catapilco--Desembocadura (Laguna Zapallar),2021-03-26 09:40,350.0,-32.6327613,-71.426518,False,-1,Valparaíso
whcpin,White-cheeked Pintail,Anas bahamensis,L570658,SN Laguna Batuco,2021-03-26 08:35,10.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
leasee1,Least Seedsnipe,Thinocorus rumicivorus,L570658,SN Laguna Batuco,2021-03-26 08:35,1.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
whfibi,White-faced Ibis,Plegadis chihi,L14185185,"René Olivares Becerra, Maipú CL-Metropolitana de Santiago (-33.5515,-70.8026)",2021-03-27 19:35,10.0,-33.551474,-70.80258,True,-1,Región Metropolitana de Santiago
hudgod,Hudsonian Godwit,Limosa haemastica,L12610513,"550, Puerto Montt CL-Los Lagos -41.49764, -72.81839",2021-03-27 13:41,1450.0,-41.497642,-72.818392,True,-1,Los Lagos
tatdot1,Tawny-throated Dotterel,Oreopholus ruficollis,L7456761,Camino a Pta Prat,2021-03-27 12:26,13.0,-52.992389,-70.891062,True,-1,Magallanes
uplsan,Upland Sandpiper,Bartramia longicauda,L14257221,Quebrada Maní,2021-03-27 11:15,3.0,-21.0910794,-69.1971837,True,-1,Tarapacá
perboo1,Peruvian Booby,Sula variegata,L602414,Acantilados de la Quirilluca,2021-03-27 10:12,700.0,-32.6874981,-71.4494133,False,-1,Valparaíso
sander,Sanderling,Calidris alba,L3819037,"cachagua, playa sur",2021-03-27 09:29,2500.0,-32.6040609,-71.4357877,True,-1,Valparaíso
uplsan,Upland Sandpiper,Bartramia longicauda,L1075200,Pozo Almonte,2021-03-28 22:24,1.0,-20.2583322,-69.7851563,False,-1,Tarapacá
pafear1,Patagonian Forest Earthcreeper,Upucerthia saturatior,L14199074,"1470 Pasaje 12, Ñuñoa, Región Metropolitana, CL (-33.441, -70.579)",2021-03-28 19:58,1.0,-33.4410974,-70.5794562,True,-1,Región Metropolitana de Santiago
corpip1,Correndera Pipit,Anthus correndera,L12724169,"Terrenos agrícolas, Villa El Bosque",2021-03-28 18:18,15.0,-33.5487626,-70.8003541,True,-1,Región Metropolitana de Santiago
dowcra1,Dot-winged Crake,Porzana spiloptera,L2345204,Complejo Humedal Rocuant-Andalién,2021-03-28 17:30,8.0,-36.7393839,-73.0612278,False,-1,Bío-Bío
ameoys,American Oystercatcher,Haematopus palliatus,L14200557,"5700000, Cisnes CL-Aysén del General Carlos Ibáñez del Campo -43.76740, -72.95306",2021-03-28 17:16,2.0,-43.767398,-72.953059,True,-1,Aisén del General Carlos Ibáñez del Campo
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L13238514,"bosques cercanías laguna Junquillar, Bío Bío, CL (-36,91, -73,125)",2021-03-28 14:30,,-36.9101717,-73.1253983,True,-1,Bío-Bío
whbmoc1,White-banded Mockingbird,Mimus triurus,L14188507,"3178 Card Juan Francisco Fresno, Coquimbo, Coquimbo, CL (-29.97, -71.313)",2021-03-28 08:30,1.0,-29.9699042,-71.3128691,True,-1,Coquimbo
mallar3,Mallard,Anas platyrhynchos,L10495783,Puerto Varas--Muelle,2021-03-28 08:23,22.0,-41.317067,-72.981546,False,1,Los Lagos
andgul1,Andean Gull,Chroicocephalus serranus,L668852,Río Lluta--Desembocadura,2021-03-28 08:00,120.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
triher,Tricolored Heron,Egretta tricolor,L668852,Río Lluta--Desembocadura,2021-03-28 08:00,1.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
kelgul,Kelp Gull,Larus dominicanus,L8304582,"Conjunto Los Ceibos, Viña del Mar",2021-03-29 19:28,17.0,-33.0142822,-71.5517172,True,-1,Valparaíso
burpar,Burrowing Parakeet,Cyanoliseus patagonus,L6358848,Quebrada El Arrayán--Cerro Los Jotes,2021-03-29 18:49,644.0,-30.0403149,-71.0184789,False,-1,Coquimbo
greshe,Great Shearwater,Ardenna gravis,L3249856,Punta Dúngenes (Chile),2021-03-29 17:20,250.0,-52.3925181,-68.4347767,False,-1,Magallanes
amgplo,American Golden-Plover,Pluvialis dominica,L2345204,Complejo Humedal Rocuant-Andalién,2021-03-29 11:25,2.0,-36.7393839,-73.0612278,False,-1,Bío-Bío
ruthaw1,Rufous-tailed Hawk,Buteo ventralis,L14502562,"Cochamo, Los Lagos, CL (-41,446, -71,904)",2021-03-29 11:25,2.0,-41.4462985,-71.9044558,True,-1,Los Lagos
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L14221596,los tordos,2021-03-29 10:00,6.0,-35.4677825,-71.5796304,True,-1,Maule
whcpin,White-cheeked Pintail,Anas bahamensis,L793367,SN Humedal Río Copiapó--Desembocadura,2021-03-29 08:16,8.0,-27.3177895,-70.9263611,False,-1,Atacama
triher,Tricolored Heron,Egretta tricolor,L793367,SN Humedal Río Copiapó--Desembocadura,2021-03-29 08:16,1.0,-27.3177895,-70.9263611,False,-1,Atacama
whbmoc1,White-banded Mockingbird,Mimus triurus,L14077607,"1190 SS Papa Esteban, Coquimbo, Coquimbo, CL (-29.97, -71.313)",2021-03-29 08:04,1.0,-29.9702791,-71.3130454,True,-1,Coquimbo
pafear1,Patagonian Forest Earthcreeper,Upucerthia saturatior,L10054992,PN Puyehue--Ex-Recinto Militar,2021-03-30 16:26,1.0,-40.7807965,-72.2089422,False,-1,Los Lagos
elctin1,Elegant Crested-Tinamou,Eudromia elegans,L14222683,"Auto selected -52.22723, -69.33205",2021-03-30 15:10,3.0,-52.227232,-69.332047,True,-1,Magallanes
robpoc1,Rosy-billed Pochard,Netta peposaca,L6200039,Humedal de Millahue,2021-03-30 11:31,1.0,-34.5409739,-71.2298329,False,-1,Libertador General Bernardo O'Higgins
norgip1,Northern Giant-Petrel,Macronectes halli,L3249856,Punta Dúngenes (Chile),2021-03-30 10:46,1.0,-52.3925181,-68.4347767,False,-1,Magallanes
whcpet1,White-chinned Petrel,Procellaria aequinoctialis,L3249856,Punta Dúngenes (Chile),2021-03-30 10:46,60.0,-52.3925181,-68.4347767,False,-1,Magallanes
greshe,Great Shearwater,Ardenna gravis,L3249856,Punta Dúngenes (Chile),2021-03-30 10:46,300.0,-52.3925181,-68.4347767,False,-1,Magallanes
codpet1,Common Diving-Petrel,Pelecanoides urinatrix,L3249856,Punta Dúngenes (Chile),2021-03-30 08:21,2.0,-52.3925181,-68.4347767,False,-1,Magallanes
uplsan,Upland Sandpiper,Bartramia longicauda,L14437726,Tendido7,2021-03-30 08:00,11.0,-23.097146,-70.3764294,True,-1,Antofagasta
mallar3,Mallard,Anas platyrhynchos,L14244341,"Cruce Ruta 5 (Quinquimo) - Papudo - Cruce Ruta 64 (Reñaca Alto), Puchuncaví CL-Valparaíso -32.63205, -71.42072",2021-03-31 17:58,18.0,-32.632055,-71.420719,True,1,Valparaíso
uplgoo1,Upland Goose,Chloephaga picta,L9591516,Río Simpson--Puente Ruta X-674,2021-03-31 17:55,800.0,-45.7243969,-72.0980555,False,-1,Aisén del General Carlos Ibáñez del Campo
triher,Tricolored Heron,Egretta tricolor,L668852,Río Lluta--Desembocadura,2021-03-31 17:48,1.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
andfla2,Andean Flamingo,Phoenicoparrus andinus,L668852,Río Lluta--Desembocadura,2021-03-31 17:35,2.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
wrspet,Wedge-rumped Storm-Petrel,Hydrobates tethys,L14255554,Yungay,2021-04-01 19:40,1.0,-18.4803981,-70.3213407,True,-1,Arica y Parinacota
hudgod,Hudsonian Godwit,Limosa haemastica,L12610513,"550, Puerto Montt CL-Los Lagos -41.49764, -72.81839",2021-04-01 15:59,533.0,-41.497642,-72.818392,True,-1,Los Lagos
chisku1,Chilean Skua,Stercorarius chilensis,L571146,Ferry Punta Arenas-Porvenir (Pelágico),2021-04-01 09:38,70.0,-53.233989,-70.6777954,False,-1,Magallanes
soater1,South American Tern,Sterna hirundinacea,L571146,Ferry Punta Arenas-Porvenir (Pelágico),2021-04-01 09:38,100.0,-53.233989,-70.6777954,False,-1,Magallanes
triher,Tricolored Heron,Egretta tricolor,L668852,Río Lluta--Desembocadura,2021-04-01 08:15,1.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
gragoo,Graylag Goose,Anser anser,L14268230,The Singular hotel,2021-04-01 08:00,2.0,-51.69379,-72.5332785,True,1,Magallanes
hudgod,Hudsonian Godwit,Limosa haemastica,L12610513,"550, Puerto Montt CL-Los Lagos -41.49764, -72.81839",2021-04-02 17:26,450.0,-41.497642,-72.818392,True,-1,Los Lagos
oashum1,Oasis Hummingbird,Rhodopis vesper,L516522,Pica,2021-04-02 15:40,6.0,-20.4873261,-69.3197823,False,-1,Tarapacá
chisku1,Chilean Skua,Stercorarius chilensis,L7988120,"Leñadura, Nuestra casa",2021-04-02 13:07,18.0,-53.2145727,-70.9476647,True,-1,Magallanes
pattyr2,Patagonian Tyrant,Colorhamphus parvirostris,L6944674,RN Coyhaique--Laguna Verde,2021-04-02 12:24,2.0,-45.5367609,-72.0167112,False,-1,Aisén del General Carlos Ibáñez del Campo
sctear1,Scale-throated Earthcreeper,Upucerthia dumetaria,L14379735,Ea. Los Copihues,2021-04-02 10:21,1.0,-53.349648,-69.454418,True,-1,Magallanes
dowcra1,Dot-winged Crake,Porzana spiloptera,L14130676,"Penco, Bío Bío, CL (-36.766, -73.044)",2021-04-02 09:00,1.0,-36.7657963,-73.0444831,True,-1,Bío-Bío
blkrai,Black Rail,Laterallus jamaicensis,L14130676,"Penco, Bío Bío, CL (-36.766, -73.044)",2021-04-02 09:00,3.0,-36.7657963,-73.0444831,True,-1,Bío-Bío
moupar2,Mountain Parakeet,Psilopsiagon aurifrons,L1151436,Socoroma,2021-04-02 08:17,17.0,-18.2642703,-69.6022403,False,-1,Arica y Parinacota
fragul,Franklin's Gull,Leucophaeus pipixcan,L1069136,Río Maule--Desembocadura,2021-04-02 07:40,250.0,-35.3197475,-72.4051809,False,-1,Maule
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L1557345,Caleu - Lo Marín,2021-04-03 18:37,1.0,-32.9888318,-70.9765152,True,-1,Región Metropolitana de Santiago
elctin1,Elegant Crested-Tinamou,Eudromia elegans,L10197655,Bahía Dirección,2021-04-03 16:36,6.0,-52.3965491,-69.5302562,False,-1,Magallanes
magoys1,Magellanic Oystercatcher,Haematopus leucopodus,L10197655,Bahía Dirección,2021-04-03 16:36,2500.0,-52.3965491,-69.5302562,False,-1,Magallanes
soater1,South American Tern,Sterna hirundinacea,L572347,Cruce Bahía Azul,2021-04-03 15:25,200.0,-52.4948009,-69.5207977,False,-1,Magallanes
wepdov1,West Peruvian Dove,Zenaida meloda,L14788122,"4140 K-15, Casablanca, Maule, CL (-35,078, -71,261)",2021-04-03 14:53,5.0,-35.0775968,-71.2605621,True,-1,Maule
andgoo1,Andean Goose,Oressochen melanopterus,L9471586,P.N. LAUCA LAGO CHUNGARÁ DOH,2021-04-03 13:45,170.0,-18.2409752,-69.1821494,True,-1,Arica y Parinacota
wrspet,Wedge-rumped Storm-Petrel,Hydrobates tethys,L14283198,Los industriales,2021-04-03 11:00,1.0,-18.467076,-70.2937762,True,-1,Arica y Parinacota
sander,Sanderling,Calidris alba,L3819037,"cachagua, playa sur",2021-04-03 09:23,3000.0,-32.6040609,-71.4357877,True,-1,Valparaíso
whbmoc1,White-banded Mockingbird,Mimus triurus,L14188507,"3178 Card Juan Francisco Fresno, Coquimbo, Coquimbo, CL (-29.97, -71.313)",2021-04-03 08:40,1.0,-29.9699042,-71.3128691,True,-1,Coquimbo
rosspo1,Roseate Spoonbill,Platalea ajaja,L14273834,"9390000, Lampa CL-Metropolitana de Santiago -33.20909, -70.81595",2021-04-03 08:03,1.0,-33.209085,-70.815952,True,-1,Región Metropolitana de Santiago
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L13219142,Los Coligües de Algarrobo,2021-04-04 18:10,2.0,-33.3851786,-71.6524032,True,-1,Valparaíso
