speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,locationPrivate,exoticCategory,region
humpen1,Humboldt Penguin,Spheniscus humboldti,L10012200,CHL-Valpariso-Chachagua,2022-02-08,200.0,-32.583777,-71.455851,True,-1,Valparaíso
margod,Marbled Godwit,Limosa fedoa,L636004,Estero Tongoy--Desembocadura,2022-02-08,1.0,-30.25497,-71.49359,False,-1,Coquimbo
wavalb,Waved Albatross,Phoebastria irrorata,L17687087,CHL-Valpariso Pelagic (Shrimp Boat),2022-02-08,1.0,-33.008611,-71.825,True,-1,Valparaíso
whcpin,White-cheeked Pintail,Anas bahamensis,L10527601,Boyeruca - Salinas,2022-02-08,98.0,-34.6958727,-72.0377559,False,-1,Maule
swtgul1,Swallow-tailed Gull,Creagrus furcatus,L17688758,CHL-Valpariso Pelagic (Chum),2022-02-08,1.0,-33.008056,-71.824167,True,-1,Valparaíso
shyalb2,Chatham Albatross,Thalassarche eremita,L17688758,CHL-Valpariso Pelagic (Chum),2022-02-08,1.0,-33.008056,-71.824167,True,-1,Valparaíso
greshe,Great Shearwater,Ardenna gravis,L17688758,CHL-Valpariso Pelagic (Chum),2022-02-08,1.0,-33.008056,-71.824167,True,-1,Valparaíso
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L594542,Embalse El Yeso--Vegas superiores,2022-02-09,4.0,-33.6250545,-70.0251281,False,-1,Región Metropolitana de Santiago
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L17696336,"38 Las Lilas, Santo Domingo, Valparaíso, CL (-33.645, -71.628)",2022-02-09,2.0,-33.6445363,-71.6283572,True,-1,Valparaíso
sander,Sanderling,Calidris alba,L504553,SN Humedal Río Maipo--Desembocadura,2022-02-09,2000.0,-33.6198013,-71.6275442,False,-1,Valparaíso
blkski,Black Skimmer,Rynchops niger,L504553,SN Humedal Río Maipo--Desembocadura,2022-02-09,600.0,-33.6198013,-71.6275442,False,-1,Valparaíso
helpip1,Hellmayr's Pipit,Anthus hellmayri,L17692680,"K-25, San Clemente, Maule, CL (-35,57, -71,362)",2022-02-09,2.0,-35.56973,-71.3615242,True,-1,Maule
amgplo,American Golden-Plover,Pluvialis dominica,L3679772,Canal Ifarle,2022-02-09,1.0,-36.7461661,-73.0837101,False,-1,Bío-Bío
santer1,Sandwich Tern,Thalasseus sandvicensis,L1069136,Río Maule--Desembocadura,2022-02-09,1.0,-35.3197475,-72.4051809,False,-1,Maule
semsan,Semipalmated Sandpiper,Calidris pusilla,L769453,Humedal Junquillar,2022-02-09,1.0,-35.2461799,-72.3905468,False,-1,Maule
magfri,Magnificent Frigatebird,Fregata magnificens,L17694341,El Encanto,2022-02-09,1.0,-32.9610277,-71.5448647,True,-1,Los Lagos
whcalb1,White-capped Albatross,Thalassarche cauta,L17694145,"Auto selected -33.01403, -71.63367",2022-02-09,1.0,-33.014026,-71.633673,True,-1,Valparaíso
greshe,Great Shearwater,Ardenna gravis,L17694145,"Auto selected -33.01403, -71.63367",2022-02-09,1.0,-33.014026,-71.633673,True,-1,Valparaíso
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L660240,Plaza Teresa Salas,2022-02-10,6.0,-33.4432505,-70.6215978,False,-1,Región Metropolitana de Santiago
sander,Sanderling,Calidris alba,L504553,SN Humedal Río Maipo--Desembocadura,2022-02-10,300.0,-33.6198013,-71.6275442,False,-1,Valparaíso
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L17708258,"Los Jacintos, Santo Domingo CL-Valparaíso -33.64544, -71.62619",2022-02-10,3.0,-33.645438,-71.626192,True,-1,Valparaíso
semsan,Semipalmated Sandpiper,Calidris pusilla,L504553,SN Humedal Río Maipo--Desembocadura,2022-02-10,111.0,-33.6198013,-71.6275442,False,-1,Valparaíso
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L660240,Plaza Teresa Salas,2022-02-11,13.0,-33.4432505,-70.6215978,False,-1,Región Metropolitana de Santiago
andtin1,Andean Tinamou,Nothoprocta pentlandii,L1151436,Socoroma,2022-02-11,3.0,-18.2642703,-69.6022403,False,-1,Arica y Parinacota
pecsan,Pectoral Sandpiper,Calidris melanotos,L606243,Humedal Tres Puentes,2022-02-11,1.0,-53.1162328,-70.8813,False,-1,Magallanes
commin1,Common Miner,Geositta cunicularia,L7187513,Playa Curiñanco,2022-02-11,2.0,-39.7278117,-73.3975124,False,-1,Los Ríos
chvtyr2,Chocolate-vented Tyrant,Neoxolmis rufiventris,L6341217,Ruta Y-50 entre Punta Arenas y Río Verde,2022-02-11,1.0,-52.7973645,-71.0524464,False,-1,Magallanes
surfbi,Surfbird,Calidris virgata,L11387752,"Carlos Duce, Valdivia, Los Ríos, CL (-39.876, -73.397)",2022-02-11,45.0,-39.8758152,-73.3972476,True,-1,Los Ríos
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L660240,Plaza Teresa Salas,2022-02-12,6.0,-33.4432505,-70.6215978,False,-1,Región Metropolitana de Santiago
pafear1,Patagonian Forest Earthcreeper,Upucerthia saturatior,L3954733,SN Alto Huemul--Bosque y matorral,2022-02-12,1.0,-34.890736,-70.6619275,False,-1,Libertador General Bernardo O'Higgins
amgplo,American Golden-Plover,Pluvialis dominica,L668852,Río Lluta--Desembocadura,2022-02-12,14.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
stisan,Stilt Sandpiper,Calidris himantopus,L668852,Río Lluta--Desembocadura,2022-02-12,2.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
colplo1,Collared Plover,Charadrius collaris,L504553,SN Humedal Río Maipo--Desembocadura,2022-02-12,15.0,-33.6198013,-71.6275442,False,-1,Valparaíso
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L594542,Embalse El Yeso--Vegas superiores,2022-02-12,2.0,-33.6250545,-70.0251281,False,-1,Región Metropolitana de Santiago
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L16457546,"CASONA PATACON, Molina",2022-02-12,2.0,-35.0770186,-71.2610099,True,-1,Maule
giacon1,Giant Conebill,Conirostrum binghami,L571425,Belén--Bosque Queñua (Polylepis),2022-02-12,2.0,-18.4130883,-69.5071507,False,-1,Arica y Parinacota
thbsis1,Thick-billed Siskin,Spinus crassirostris,L571425,Belén--Bosque Queñua (Polylepis),2022-02-12,5.0,-18.4130883,-69.5071507,False,-1,Arica y Parinacota
moupar2,Mountain Parakeet,Psilopsiagon aurifrons,L614445,Valle del Yeso,2022-02-12,19.0,-33.628342,-70.0241089,True,-1,Región Metropolitana de Santiago
aplfal,Aplomado Falcon,Falco femoralis,L593521,RN El Yali--Laguna Albufera,2022-02-12,3.0,-33.7592408,-71.7343712,False,-1,Valparaíso
margod,Marbled Godwit,Limosa fedoa,L636004,Estero Tongoy--Desembocadura,2022-02-12,1.0,-30.25497,-71.49359,False,-1,Coquimbo
surfbi,Surfbird,Calidris virgata,L11387752,"Carlos Duce, Valdivia, Los Ríos, CL (-39.876, -73.397)",2022-02-12,111.0,-39.8758152,-73.3972476,True,-1,Los Ríos
rerpar1,Red-rumped Parrot,Psephotus haematonotus,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2022-02-12,1.0,-33.3980197,-70.6022,False,2,Región Metropolitana de Santiago
manshe,Manx Shearwater,Puffinus puffinus,L570174,Quintero--Pelágico,2022-02-12,2.0,-32.7693779,-71.5838242,False,-1,Valparaíso
masboo,Masked Booby,Sula dactylatra,L570174,Quintero--Pelágico,2022-02-12,1.0,-32.7693779,-71.5838242,False,-1,Valparaíso
nazboo1,Nazca Booby,Sula granti,L570174,Quintero--Pelágico,2022-02-12,1.0,-32.7693779,-71.5838242,False,-1,Valparaíso
rayfin1,Raimondi's Yellow-Finch,Sicalis raimondii,L8048269,Miñita,,1.0,-19.0927124,-69.599436,False,-1,Tarapacá
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L1517652,Las Tranqueras c/n Kennedy,2022-02-13,2.0,-33.3897508,-70.5521697,True,-1,Región Metropolitana de Santiago
soasni3,Magellanic Snipe,Gallinago magellanica,L5054215,Villarrica--Humedal Urbano Mallolafken,2022-02-13,18.0,-39.278091,-72.2206329,False,-1,Araucanía
pibgre,Pied-billed Grebe,Podilymbus podiceps,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2022-02-13,1.0,-33.3980197,-70.6022,False,-1,Región Metropolitana de Santiago
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L17758596,Las Palmas,2022-02-13,2.0,-33.0266278,-71.1330486,True,-1,Valparaíso
blkrai,Black Rail,Laterallus jamaicensis,L17401377,Isla Teja--Humedal Sur,2022-02-13,1.0,-39.8202614,-73.2580601,False,-1,Los Ríos
uplgoo1,Upland Goose,Chloephaga picta,L3436265,Lago Espolón,2022-02-13,74.0,-43.1906596,-71.989975,False,-1,Los Lagos
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L3628491,"Santa María del Mar, Santo Domingo",2022-02-13,4.0,-33.6618712,-71.6249907,True,-1,Valparaíso
santer1,Sandwich Tern,Thalasseus sandvicensis,L1006764,Humedal Ojos de Mar,2022-02-13,1.0,-33.6068636,-71.6231185,False,-1,Valparaíso
twbplo1,Two-banded Plover,Charadrius falklandicus,L604466,Río Choapa--Desembocadura,2022-02-13,6.0,-31.6204244,-71.5592766,False,-1,Coquimbo
whrsan,White-rumped Sandpiper,Calidris fuscicollis,L604466,Río Choapa--Desembocadura,2022-02-13,1.0,-31.6204244,-71.5592766,False,-1,Coquimbo
semsan,Semipalmated Sandpiper,Calidris pusilla,L604466,Río Choapa--Desembocadura,2022-02-13,9.0,-31.6204244,-71.5592766,False,-1,Coquimbo
magwoo1,Magellanic Woodpecker,Campephilus magellanicus,L3954733,SN Alto Huemul--Bosque y matorral,2022-02-13,2.0,-34.890736,-70.6619275,False,-1,Libertador General Bernardo O'Higgins
pafear1,Patagonian Forest Earthcreeper,Upucerthia saturatior,L3954733,SN Alto Huemul--Bosque y matorral,2022-02-13,1.0,-34.890736,-70.6619275,False,-1,Libertador General Bernardo O'Higgins
amgplo,American Golden-Plover,Pluvialis dominica,L724664,Chiu Chiu,2022-02-13,6.0,-22.3401327,-68.6517298,False,-1,Antofagasta
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L660240,Plaza Teresa Salas,2022-02-14,4.0,-33.4432505,-70.6215978,False,-1,Región Metropolitana de Santiago
greyel,Greater Yellowlegs,Tringa melanoleuca,L13097899,Balseo San Javier,2022-02-14,2.0,-39.7840204,-72.9818221,True,-1,Los Ríos
lesyel,Lesser Yellowlegs,Tringa flavipes,L13097899,Balseo San Javier,2022-02-14,1.0,-39.7840204,-72.9818221,True,-1,Los Ríos
whcpin,White-cheeked Pintail,Anas bahamensis,L16013428,"Avenida Central, Puente Alto CL-Santiago -33.58118, -70.51729",2022-02-14,2.0,-33.581178,-70.517295,True,-1,Región Metropolitana de Santiago
wepdov1,West Peruvian Dove,Zenaida meloda,L17748822,"(-32.564, -71.28)",2022-02-14,18.0,-32.5644264,-71.2799844,True,-1,Valparaíso
blkrai,Black Rail,Laterallus jamaicensis,L17401377,Isla Teja--Humedal Sur,2022-02-14,1.0,-39.8202614,-73.2580601,False,-1,Los Ríos
burpar,Burrowing Parakeet,Cyanoliseus patagonus,L17749731,Nos,2022-02-14,45.0,-33.6471583,-70.7116374,True,-1,Región Metropolitana de Santiago
chifla1,Chilean Flamingo,Phoenicopterus chilensis,L512176,Pichilemu--Laguna Petrel (Humedal Urbano),2022-02-14,17.0,-34.3824693,-71.9981289,False,-1,Libertador General Bernardo O'Higgins
sander,Sanderling,Calidris alba,L4246794,SN Islote Pájaros Niños,2022-02-14,650.0,-33.35961,-71.687204,False,-1,Valparaíso
humpen1,Humboldt Penguin,Spheniscus humboldti,L4246794,SN Islote Pájaros Niños,2022-02-14,142.0,-33.35961,-71.687204,False,-1,Valparaíso
pumstp1,Pincoya Storm-Petrel,Oceanites pincoyae,L17750378,CHL-Puerto Montt (Seno de Reloncavi),2022-02-14,65.0,-41.8065348,-72.9659945,True,-1,Los Lagos
reccar,Red-crested Cardinal,Paroaria coronata,L15369022,Plaza Inés de Suárez,2022-02-14,1.0,-33.4379504,-70.6119955,False,2,Región Metropolitana de Santiago
surfbi,Surfbird,Calidris virgata,L11387752,"Carlos Duce, Valdivia, Los Ríos, CL (-39.876, -73.397)",2022-02-14,75.0,-39.8758152,-73.3972476,True,-1,Los Ríos
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L660240,Plaza Teresa Salas,2022-02-15,12.0,-33.4432505,-70.6215978,False,-1,Región Metropolitana de Santiago
silgre1,Silvery Grebe,Podiceps occipitalis,L691223,Tongoy--Bahía,2022-02-15,700.0,-30.2944982,-71.5316391,False,-1,Coquimbo
blkrai,Black Rail,Laterallus jamaicensis,L17401377,Isla Teja--Humedal Sur,2022-02-15,1.0,-39.8202614,-73.2580601,False,-1,Los Ríos
musduc,Muscovy Duck,Cairina moschata,L1003469,Estero San Jerónimo--Desembocadura,2022-02-15,4.0,-33.3553642,-71.6547096,False,2,Valparaíso
semsan,Semipalmated Sandpiper,Calidris pusilla,L504553,SN Humedal Río Maipo--Desembocadura,2022-02-15,50.0,-33.6198013,-71.6275442,False,-1,Valparaíso
mallar3,Mallard,Anas platyrhynchos,L2143499,La Laguna,2022-02-15,6.0,-32.6304392,-71.4245653,False,2,Valparaíso
banswa,Bank Swallow,Riparia riparia,L17759064,CHL-Porvenir (Laguna Borrosa),2022-02-15,1.0,-53.387666,-70.3366846,True,-1,Magallanes
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L6066282,Estero Cartagena--Entre puente y desembocadura (Humedal Urbano),2022-02-15,1.0,-33.532112,-71.5979004,False,-1,Valparaíso
chvtyr2,Chocolate-vented Tyrant,Neoxolmis rufiventris,L2369200,Primera barranca,2022-02-15,2.0,-50.7973928,-72.4584389,False,-1,Magallanes
andgul1,Andean Gull,Chroicocephalus serranus,L6200039,Humedal de Millahue,2022-02-15,1.0,-34.5409739,-71.2298329,False,-1,Libertador General Bernardo O'Higgins
margod,Marbled Godwit,Limosa fedoa,L636004,Estero Tongoy--Desembocadura,2022-02-15,1.0,-30.25497,-71.49359,False,-1,Coquimbo
redkno,Red Knot,Calidris canutus,L17752845,Punta Ester,2022-02-15,4.0,-27.087613,-70.859911,True,-1,Atacama
rngtyr1,Rufous-naped Ground-Tyrant,Muscisaxicola rufivertex,L17752845,Punta Ester,2022-02-15,1.0,-27.087613,-70.859911,True,-1,Atacama
blkrai,Black Rail,Laterallus jamaicensis,L17401377,Isla Teja--Humedal Sur,2022-02-16,1.0,-39.8202614,-73.2580601,False,-1,Los Ríos
soasni3,Magellanic Snipe,Gallinago magellanica,L6517732,"Huitag, Lago Calafquén",2022-02-16,5.0,-39.5169318,-72.2751638,True,-1,Los Ríos
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L2297155,Humedal el Membrillo,2022-02-16,0.0,-33.3443051,-71.6503978,False,-1,Valparaíso
mallar3,Mallard,Anas platyrhynchos,L815484,Sausalito,2022-02-16,3.0,-33.0131979,-71.5365314,False,2,Valparaíso
osprey,Osprey,Pandion haliaetus,L4845492,Cerrillos de Tamaya--Embalse San Antonio,2022-02-16,1.0,-30.584681,-71.4056203,False,-1,Coquimbo
ashgoo1,Ashy-headed Goose,Chloephaga poliocephala,L17768660,Futrono camino a Llifén,2022-02-16,180.0,-40.1273659,-72.3185121,True,-1,Los Ríos
comter,Common Tern,Sterna hirundo,L668852,Río Lluta--Desembocadura,2022-02-16,12.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
bawnig1,Band-winged Nightjar,Systellura longirostris,L704452,Parque Quinta Normal,2022-02-16,1.0,-33.441605,-70.6845888,False,-1,Región Metropolitana de Santiago
dowcra1,Dot-winged Crake,Porzana spiloptera,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2022-02-16,1.0,-36.7294982,-73.0922676,False,-1,Bío-Bío
blkrai,Black Rail,Laterallus jamaicensis,L17401377,Isla Teja--Humedal Sur,2022-02-17,3.0,-39.8202614,-73.2580601,False,-1,Los Ríos
moupar2,Mountain Parakeet,Psilopsiagon aurifrons,L1062972,Parque Andino Juncal,2022-02-17,29.0,-32.915954,-70.0926232,False,-1,Valparaíso
pibgre,Pied-billed Grebe,Podilymbus podiceps,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2022-02-17,1.0,-33.3980197,-70.6022,False,-1,Región Metropolitana de Santiago
yewbla2,Yellow-winged Blackbird,Agelasticus thilius,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2022-02-17,15.0,-33.3980197,-70.6022,False,-1,Región Metropolitana de Santiago
slbpri1,Slender-billed Prion,Pachyptila belcheri,L571146,Ferry Punta Arenas-Porvenir (Pelágico),2022-02-17,1.0,-53.233989,-70.6777954,False,-1,Magallanes
margod,Marbled Godwit,Limosa fedoa,L636004,Estero Tongoy--Desembocadura,2022-02-17,1.0,-30.25497,-71.49359,False,-1,Coquimbo
whfibi,White-faced Ibis,Plegadis chihi,L3815649,Río Ñuble--Santa Ana,2022-02-17,96.0,-36.5487074,-72.1265101,False,-1,Ñuble
pecsan,Pectoral Sandpiper,Calidris melanotos,L502857,Tranque La Cadellada,2022-02-17,5.0,-33.2049405,-70.7892036,False,-1,Región Metropolitana de Santiago
helpip1,Hellmayr's Pipit,Anthus hellmayri,L6832918,Reserva Biológica Huilo Huilo--Salto del Huilo Huilo,2022-02-17,2.0,-39.8534225,-71.9538188,False,-1,Los Ríos
banswa,Bank Swallow,Riparia riparia,L570658,SN Laguna Batuco,2022-02-17,1.0,-33.2064427,-70.8279133,False,-1,Región Metropolitana de Santiago
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L11851412,Quirihue,2022-02-18,2.0,-33.454064,-70.612498,True,-1,Región Metropolitana de Santiago
blkrai,Black Rail,Laterallus jamaicensis,L8511396,Caleta y Laguna del Totoral,2022-02-18,1.0,-27.8311278,-71.0858425,False,-1,Atacama
ausneg1,Austral Negrito,Lessonia rufa,L8511396,Caleta y Laguna del Totoral,2022-02-18,2.0,-27.8311278,-71.0858425,False,-1,Atacama
andcon1,Andean Condor,Vultur gryphus,L3497593,Palomares Hill,2022-02-18,150.0,-52.7107235,-71.3602438,False,-1,Magallanes
pifshe,Pink-footed Shearwater,Ardenna creatopus,L17797457,Bay Talcahuano,2022-02-18,2000.0,-36.6753724,-73.0347202,True,-1,Bío-Bío
sooshe,Sooty Shearwater,Ardenna grisea,L17797457,Bay Talcahuano,2022-02-18,8000.0,-36.6753724,-73.0347202,True,-1,Bío-Bío
ruthaw1,Rufous-tailed Hawk,Buteo ventralis,L17975838,Ruta I-462  camino Nuevo Retiro,2022-02-18,1.0,-34.4276682,-71.9698693,True,-1,Libertador General Bernardo O'Higgins
sposan,Spotted Sandpiper,Actitis macularius,L1087750,Calderilla,2022-02-18,1.0,-27.0909184,-70.85289,False,-1,Atacama
bargoo,Barnacle Goose,Branta leucopsis,L10301386,Río Chaica--Desembocadura,2022-02-18,1.0,-41.6188654,-72.6662061,False,2,Los Lagos
chvtyr2,Chocolate-vented Tyrant,Neoxolmis rufiventris,L17790949,"Ruta 9 Norte, Torres del Paine CL-Magallanes y de la Antártica Chilena -50.80468, -72.41317",2022-02-18,2.0,-50.804684,-72.413174,True,-1,Magallanes
reccar,Red-crested Cardinal,Paroaria coronata,L15369022,Plaza Inés de Suárez,2022-02-18,1.0,-33.4379504,-70.6119955,False,2,Región Metropolitana de Santiago
shbmin1,Short-billed Miner,Geositta antarctica,L3438732,MN Los Pingüinos--Isla Magdalena,2022-02-18,2.0,-52.9202367,-70.5759573,False,-1,Magallanes
musduc,Muscovy Duck,Cairina moschata,L572344,Río Aconcagua--Desembocadura Humedal Urbano,2022-02-18,2.0,-32.917422,-71.5067911,False,2,Valparaíso
pecsan,Pectoral Sandpiper,Calidris melanotos,L17792588,"Avenida Presidente Eduardo Frei Montalva, Punta Arenas CL-Magallanes and Antartica Chilena -53.11618, -70.88117",2022-02-18,1.0,-53.116179,-70.881175,True,-1,Magallanes
banswa,Bank Swallow,Riparia riparia,L673642,Río Elqui--Desembocadura,2022-02-18,1.0,-29.8933968,-71.2727094,False,-1,Coquimbo
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L17902890,"Camino Al Volcán, San José de Maipo, Región Metropolitana, CL (-33,817, -70,018)",2022-02-19,10.0,-33.8166563,-70.0179438,True,-1,Región Metropolitana de Santiago
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L17826644,Ninquihue--Campos,2022-02-19,1.0,-36.4705301,-72.0026689,False,-1,Ñuble
perpel1,Peruvian Pelican,Pelecanus thagus,L9209738,Bahía Maiquillahue,2022-02-19,200.0,-39.4587474,-73.2619246,False,-1,Los Ríos
bargoo,Barnacle Goose,Branta leucopsis,L17821913,"Vía sin nombre, Lenca, Los Lagos, CL (-41.62, -72.665)",2022-02-19,1.0,-41.6197941,-72.6654461,True,2,Los Lagos
banswa,Bank Swallow,Riparia riparia,L673642,Río Elqui--Desembocadura,2022-02-19,1.0,-29.8933968,-71.2727094,False,-1,Coquimbo
burpar,Burrowing Parakeet,Cyanoliseus patagonus,L17818335,"45 D-315, La Serena, Coquimbo, CL (-29,943, -71,122)",2022-02-19,18.0,-29.9431182,-71.1223759,True,-1,Coquimbo
torduc1,Torrent Duck,Merganetta armata,L17818187,"Q-61, Santa Luisa, Bío Bío, CL (-37,77, -71,719)",2022-02-19,1.0,-37.7700694,-71.7187049,True,-1,Bío-Bío
mallar3,Mallard,Anas platyrhynchos,L606195,Estero Catapilco--Desembocadura (Laguna Zapallar),2022-02-19,0.0,-32.6327613,-71.426518,False,2,Valparaíso
whthaw1,White-throated Hawk,Buteo albigula,L17826307,RN Ñuble,2022-02-19,1.0,-36.8561834,-71.626971,False,-1,Ñuble
gramin1,Grayish Miner,Geositta maritima,L7911409,PLANTA COLOSO,2022-02-19,9.0,-23.7609115,-70.457884,True,-1,Antofagasta
codpet1,Common Diving-Petrel,Pelecanoides urinatrix,L17977851,"Auto selected -58.05566, -65.37564",2022-02-19,1.0,-58.055658,-65.375643,True,-1,Magallanes
sheowl,Short-eared Owl,Asio flammeus,L18011423,"Laguna Albufera, Santo Domingo CL-Valparaíso (-33.7542,-71.7220)",2022-02-19,1.0,-33.754179,-71.721961,True,-1,Valparaíso
moupar2,Mountain Parakeet,Psilopsiagon aurifrons,L6433039,Camino Embalse El Yeso--Cascada al costado del camino,2022-02-19,20.0,-33.6758899,-70.0849025,False,-1,Región Metropolitana de Santiago
blkrai,Black Rail,Laterallus jamaicensis,L504551,Carrizal Bajo--Humedal,2022-02-19,1.0,-28.0840212,-71.1426115,False,-1,Atacama
recpoc,Red-crested Pochard,Netta rufina,L13502436,Puerto Varas--Humedal Industrial,2022-02-19,1.0,-41.370984,-72.983069,False,2,Los Lagos
amgplo,American Golden-Plover,Pluvialis dominica,L12642862,Caleta Bahía Salada,2022-02-20,6.0,-27.6272745,-70.905088,False,-1,Atacama
semplo,Semipalmated Plover,Charadrius semipalmatus,L12642862,Caleta Bahía Salada,2022-02-20,8.0,-27.6272745,-70.905088,False,-1,Atacama
blkrai,Black Rail,Laterallus jamaicensis,L17846207,Río Andalién--sector Estadio,2022-02-20,1.0,-36.8128329,-73.0220186,False,-1,Bío-Bío
gragoo,Graylag Goose,Anser anser,L1003469,Estero San Jerónimo--Desembocadura,2022-02-20,2.0,-33.3553642,-71.6547096,False,2,Valparaíso
musduc,Muscovy Duck,Cairina moschata,L1003469,Estero San Jerónimo--Desembocadura,2022-02-20,3.0,-33.3553642,-71.6547096,False,2,Valparaíso
mallar3,Mallard,Anas platyrhynchos,L1003469,Estero San Jerónimo--Desembocadura,2022-02-20,2.0,-33.3553642,-71.6547096,False,2,Valparaíso
redjun,Red Junglefowl,Gallus gallus,L1003469,Estero San Jerónimo--Desembocadura,2022-02-20,1.0,-33.3553642,-71.6547096,False,2,Valparaíso
leasee1,Least Seedsnipe,Thinocorus rumicivorus,L3062066,Huentelauquén--Laguna sector Paihuenes,2022-02-20,37.0,-31.576594,-71.5572753,False,-1,Coquimbo
stisan,Stilt Sandpiper,Calidris himantopus,L668852,Río Lluta--Desembocadura,2022-02-20,1.0,-18.4165392,-70.3224081,False,-1,Arica y Parinacota
wepdov1,West Peruvian Dove,Zenaida meloda,L16457546,"CASONA PATACON, Molina",2022-02-21,2.0,-35.0770186,-71.2610099,True,-1,Maule
chiwig1,Chiloe Wigeon,Mareca sibilatrix,L17195772,Humedal artificial Tranque del Pavo,2022-02-21,113.0,-33.6041787,-71.0300798,False,-1,Región Metropolitana de Santiago
sooshe,Sooty Shearwater,Ardenna grisea,L947356,Moncul,2022-02-21,30000.0,-38.7467871,-73.4363937,False,-1,Araucanía
moucar1,Mountain Caracara,Daptrius megalopterus,L17445801,Lonquimay - Mirador de los Volcanes,2022-02-21,1.0,-38.363361,-71.530139,True,-1,Araucanía
margod,Marbled Godwit,Limosa fedoa,L17862523,Humedal Tongoy,2022-02-21,1.0,-30.256694,-71.489271,True,-1,Coquimbo
redkno,Red Knot,Calidris canutus,L17862523,Humedal Tongoy,2022-02-21,1.0,-30.256694,-71.489271,True,-1,Coquimbo
colplo1,Collared Plover,Charadrius collaris,L4577109,Estero Mantagua--Playa,2022-02-21,15.0,-32.8796052,-71.5096343,False,-1,Valparaíso
leasan,Least Sandpiper,Calidris minutilla,L1819585,SN Humedales de Tongoy--Salinas Grande,2022-02-21,4.0,-30.2981285,-71.537872,False,-1,Coquimbo
sheowl,Short-eared Owl,Asio flammeus,L22930227,Santa María--Potrero,2022-02-22,1.0,-33.6595553,-71.6272128,False,-1,Valparaíso
gragoo,Graylag Goose,Anser anser,L1003469,Estero San Jerónimo--Desembocadura,2022-02-22,1.0,-33.3553642,-71.6547096,False,2,Valparaíso
musduc,Muscovy Duck,Cairina moschata,L1003469,Estero San Jerónimo--Desembocadura,2022-02-22,3.0,-33.3553642,-71.6547096,False,2,Valparaíso
mallar3,Mallard,Anas platyrhynchos,L1003469,Estero San Jerónimo--Desembocadura,2022-02-22,3.0,-33.3553642,-71.6547096,False,2,Valparaíso
redjun,Red Junglefowl,Gallus gallus,L1003469,Estero San Jerónimo--Desembocadura,2022-02-22,1.0,-33.3553642,-71.6547096,False,2,Valparaíso
thbsis1,Thick-billed Siskin,Spinus crassirostris,L571425,Belén--Bosque Queñua (Polylepis),2022-02-22,2.0,-18.4130883,-69.5071507,False,-1,Arica y Parinacota
giacon1,Giant Conebill,Conirostrum binghami,L571425,Belén--Bosque Queñua (Polylepis),2022-02-22,1.0,-18.4130883,-69.5071507,False,-1,Arica y Parinacota
pecsan,Pectoral Sandpiper,Calidris melanotos,L861844,Humedal Urbano Cartagena,2022-02-22,1.0,-33.5350454,-71.6022348,False,-1,Valparaíso
santer1,Sandwich Tern,Thalasseus sandvicensis,L516506,Estero Cartagena--Desembocadura (Humedal Urbano),2022-02-22,1.0,-33.530377,-71.6023207,False,-1,Valparaíso
leasan,Least Sandpiper,Calidris minutilla,L798344,SN Humedal La Boca,2022-02-22,2.0,-29.3064969,-71.3631535,False,-1,Coquimbo
wepdov1,West Peruvian Dove,Zenaida meloda,L17897612,"Vía sin nombre, Padre Hurtado, Región Metropolitana, CL (-33.533, -70.809)",2022-02-23,3.0,-33.5332711,-70.8089558,True,-1,Región Metropolitana de Santiago
semplo,Semipalmated Plover,Charadrius semipalmatus,L1087750,Calderilla,2022-02-23,8.0,-27.0909184,-70.85289,False,-1,Atacama
leasan,Least Sandpiper,Calidris minutilla,L1087750,Calderilla,2022-02-23,3.0,-27.0909184,-70.85289,False,-1,Atacama
