REGION,COMUNA,NUMERO INCENDIOS ,PINO INSIGNE    0- 10 AÑOS,PINO INSIGNE    11- 17 AÑOS,PINO INSIGNE      18 O MAS,TOTAL PINO INSIGNE,EUCALIPTO,OTRAS SP.,TOTAL,ARBOLADO,MATORRAL,PASTIZAL,TOTAL,TOTAL  FORESTAL ,AGRICOLA,DESECHOS,TOTAL OTRAS SUPERFICIES,TOTAL SUPERFICIE AFECTADA
XVI,CORONEL,57,"5,24","0,00","0,00","5,24","14,55","0,00","19,79","0,00","93,15","16,20","109,34","129,13","0,00","1,05","1,05","130,18"
XVI,SAN PEDRO DE LA PAZ,53,"1,90","0,33","0,96","3,19","1,00","0,08","4,27","0,00","12,28","18,95","31,23","35,50","0,00","0,40","0,40","35,90"
XVI,CHIGUAYANTE,10,"0,00","0,00","0,00","0,00","0,05","0,00","0,05","0,20","4,62","2,71","7,53","7,58","0,00","0,00","0,00","7,58"
XVI,LEBU,210,"0,02","0,15","0,72","0,89","4,34","0,00","5,23","4,35","47,87","2,12","54,33","59,56","0,00","6,54","6,54","66,11"
XVI,CURANILAHUE,123,"1,54","0,15","0,00","1,69","1,36","0,00","3,05","0,00","36,85","0,38","37,23","40,28","0,00","6,66","6,66","46,93"
XVI,ARAUCO,61,"3,33","0,00","0,00","3,33","11,75","0,00","15,08","0,00","17,47","1,79","19,25","34,33","0,00","9,89","9,89","44,22"
XVI,LOS ALAMOS,116,"6,01","0,00","0,12","6,13","171,71","0,00","177,83","1,20","54,45","10,97","66,62","244,45","0,00","7,47","7,47","251,92"
XVI,CANETE,177,"1.871,17","1,24","13,05","1.885,46","73,48","0,00","1.958,94","2,05","212,92","124,18","339,15","2.298,09","0,00","214,75","214,75","2.512,84"
XVI,CONTULMO,34,"0,06","0,80","0,10","0,96","97,29","0,00","98,25","0,20","24,10","0,26","24,56","122,81","0,00","6,28","6,28","129,09"
XVI,TIRUA,123,"76,75","162,33","544,04","783,12","211,83","0,00","994,95","0,50","298,34","71,51","370,35","1.365,30","0,00","351,56","351,56","1.716,86"
IX,ANGOL,88,"10,31","1,09","0,07","11,47","289,86","1,60","302,93","1,46","183,10","126,05","310,61","613,54","0,00","20,20","20,20","633,74"
IX,PUREN,35,"33,11","1,97","12,25","47,33","76,55","0,00","123,88","8,20","11,84","1,64","21,68","145,56","0,00","19,79","19,79","165,35"
IX,LOS SAUCES,39,"10,91","22,50","20,60","54,01","51,57","0,00","105,58","4,50","79,36","122,86","206,72","312,30","7,60","11,25","18,85","331,15"
IX,RENAICO,11,"1,99","0,00","0,00","1,99","0,47","0,28","2,74","0,50","8,85","5,99","15,34","18,08","0,00","6,00","6,00","24,08"
IX,COLLIPULLI,250,"159,25","4,65","66,50","230,40","83,75","0,25","314,40","13,84","340,89","102,71","457,44","771,84","65,06","221,45","286,51","1.058,35"
IX,ERCILLA,116,"32,70","142,61","130,40","305,71","239,01","0,50","545,22","40,45","523,30","487,31","1.051,06","1.596,28","160,88","68,35","229,23","1.825,51"
IX,TRAIGUEN,68,"169,00","409,39","17,30","595,69","697,18","0,80","1.293,67","331,90","364,96","833,72","1.530,58","2.824,25","155,33","193,05","348,38","3.172,63"
IX,LUMACO,93,"96,68","33,52","99,50","229,70","344,92","1,00","575,62","74,62","520,57","254,57","849,76","1.425,38","7,73","67,97","75,70","1.501,08"
IX,VICTORIA,93,"19,89","20,62","4,60","45,11","68,58","0,55","114,24","38,15","189,06","108,65","335,86","450,10","267,90","112,22","380,12","830,22"
IX,CURACAUTIN,4,"2,00","0,00","0,00","2,00","2,00","0,00","4,00","10,00","15,50","1,30","26,80","30,80","0,00","46,00","46,00","76,80"
IX,LONQUIMAY,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","351,39","0,00","0,00","351,39","351,39","0,00","0,00","0,00","351,39"
IX,TEMUCO,76,"81,90","655,90","1,07","738,87","653,68","0,25","1.392,80","222,88","185,86","485,55","894,29","2.287,09","65,50","120,79","186,29","2.473,38"
IX,LAUTARO,36,"39,29","10,03","42,10","91,42","127,51","0,00","218,93","27,67","77,65","210,54","315,86","534,79","45,56","73,54","119,10","653,89"
IX,PERQUENCO,19,"0,00","103,30","0,00","103,30","40,40","0,00","143,70","151,30","61,22","40,11","252,63","396,33","183,00","1.063,00","1.246,00","1.642,33"
IX,GALVARINO,99,"68,12","758,43","251,74","1.078,29","901,29","0,00","1.979,58","534,51","462,22","326,28","1.323,01","3.302,58","25,00","570,83","595,83","3.898,41"
IX,NUEVA IMPERIAL,34,"5,30","1,00","7,00","13,30","72,50","0,00","85,80","10,90","112,59","204,12","327,61","413,41","3,00","19,80","22,80","436,21"
IX,CARAHUE,81,"272,56","17,02","829,59","1.119,17","330,39","0,00","1.449,56","464,74","334,08","1.210,30","2.009,12","3.458,68","84,24","53,84","138,08","3.596,75"
IX,SAAVEDRA,5,"0,00","0,50","0,00","0,50","0,80","0,00","1,30","0,20","0,30","3,30","3,80","5,10","0,00","0,30","0,30","5,40"
IX,VILCUN,16,"0,00","0,00","4,50","4,50","5,10","0,00","9,60","0,70","6,73","28,10","35,53","45,13","5,15","49,40","54,55","99,68"
IX,CHOL CHOL,53,"92,16","5,50","183,26","280,92","732,57","0,00","1.013,49","470,70","325,99","380,45","1.177,14","2.190,63","0,01","760,52","760,53","2.951,16"
IX,FREIRE,22,"11,40","1,40","1,79","14,59","41,52","94,34","150,45","67,91","122,39","365,77","556,07","706,52","9,37","213,20","222,57","929,09"
IX,CUNCO,6,"5,50","0,00","1,00","6,50","10,00","0,04","16,54","50,22","7,25","18,97","76,44","92,98","0,00","542,25","542,25","635,23"
IX,PITRUFQUEN,17,"0,00","0,12","6,50","6,62","130,25","0,00","136,87","48,14","54,33","157,46","259,93","396,80","0,00","1,49","1,49","398,29"
IX,GORBEA,6,"0,00","0,00","0,00","0,00","0,20","0,00","0,20","0,86","2,11","14,20","17,17","17,37","0,00","5,10","5,10","22,47"
IX,TOLTEN,3,"0,00","0,00","0,50","0,50","0,70","0,00","1,20","0,00","0,31","0,00","0,31","1,51","0,00","0,58","0,58","2,09"
IX,LONCOCHE,11,"8,84","0,00","0,00","8,84","0,00","0,00","8,84","0,10","11,86","0,84","12,80","21,64","0,00","0,05","0,05","21,69"
IX,VILLARRICA,7,"0,00","14,20","0,00","14,20","4,70","0,00","18,90","63,25","3,50","1,25","68,00","86,90","0,00","0,50","0,50","87,40"
IX,PUCON,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,96","5,30","1,00","11,26","11,26","0,00","0,00","0,00","11,26"
IX,CURARREHUE,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,40","0,25","0,70","0,70","0,00","0,00","0,00","0,70"
IX,MELIPEUCO,5,"0,00","0,10","0,00","0,10","0,00","0,00","0,10","0,00","0,00","0,00","0,00","0,10","0,00","0,17","0,17","0,27"
IX,TEODORO SCHMIDT,5,"0,22","0,00","0,00","0,22","0,30","0,00","0,52","0,00","0,60","0,20","0,80","1,32","0,00","2,47","2,47","3,79"
IX,PADRE LAS CASAS,49,"5,00","0,05","1,20","6,25","8,17","0,00","14,42","11,17","35,12","33,49","79,78","94,20","2,10","6,00","8,10","102,30"
XIV,VALDIVIA,8,"0,90","0,00","0,00","0,90","0,35","0,00","1,25","5,15","11,51","4,80","21,46","22,71","0,00","0,02","0,02","22,73"
XIV,MARIQUINA,21,"0,00","0,10","0,03","0,13","6,10","0,00","6,23","8,68","19,67","50,05","78,40","84,63","24,70","36,45","61,15","145,78"
XIV,LANCO,2,"1,50","0,00","0,00","1,50","1,90","0,00","3,40","0,01","0,00","2,81","2,82","6,22","0,00","0,00","0,00","6,22"
XIV,LOS LAGOS,17,"3,09","0,62","0,00","3,71","0,00","0,00","3,71","2,27","6,90","6,82","15,99","19,70","0,00","0,57","0,57","20,27"
XIV,CORRAL,3,"0,00","0,00","0,00","0,00","0,32","0,00","0,32","0,00","0,50","0,00","0,50","0,82","0,00","0,00","0,00","0,82"
XIV,MAFIL,10,"0,00","0,00","0,00","0,00","0,14","0,00","0,14","0,90","6,10","3,90","10,90","11,04","0,00","0,08","0,08","11,12"
XIV,PANGUIPULLI,11,"1,00","0,10","5,04","6,14","2,80","0,00","8,94","165,90","1,02","7,09","174,01","182,95","0,00","0,35","0,35","183,30"
XIV,PAILLACO,9,"0,00","0,00","0,00","0,00","0,10","0,00","0,10","1,90","2,06","0,82","4,78","4,88","12,31","1,00","13,31","18,19"
XIV,LA UNIÓN,33,"0,00","7,10","0,00","7,10","3,63","0,00","10,73","36,96","38,79","43,03","118,78","129,51","1,60","4,55","6,15","135,66"
XIV,FUTRONO,,,,,,,,,,,,,,,,,
XIV,RÍO BUENO,6,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,06","0,19","3,24","3,49","3,49","0,20","0,00","0,20","3,69"
XIV,LAGO RANCO,3,"0,10","0,00","0,00","0,10","0,00","0,00","0,10","0,24","0,30","0,55","1,09","1,19","0,00","0,00","0,00","1,19"
X,OSORNO,8,"0,20","0,00","0,00","0,20","3,02","0,00","3,22","0,63","2,11","2,00","4,74","7,96","0,00","0,40","0,40","8,36"
X,SAN PABLO,4,"0,00","0,00","1,00","1,00","0,10","0,00","1,10","0,20","1,90","2,00","4,10","5,20","0,70","1,00","1,70","6,90"
X,PEYUHUE,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,10","0,00","0,50","0,50","0,00","0,00","0,00","0,50"
X,PUERTO OCTAY,1,"0,00","0,00","0,00","0,00","0,20","0,00","0,20","0,40","0,00","0,00","0,40","0,60","0,00","0,05","0,05","0,65"
X,ENTRE LAGOS,,,,,,,,,,,,,,,,,
X,RIO NEGRO,8,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,50","0,71","2,21","2,21","0,00","0,20","0,20","2,41"
X,PURRANQUE,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,20","0,80","0,00","1,00","1,00","0,00","0,00","0,00","1,00"
X,SAN JUAN DE LA COSTA,8,"0,00","0,00","1,00","1,00","1,60","0,00","2,60","1,90","3,16","0,40","5,46","8,06","0,00","0,65","0,65","8,71"
X,PUERTO MONTT,48,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,49","48,38","8,45","59,32","59,32","0,00","0,23","0,23","59,55"
X,COCHAMO,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,50","0,00","0,00","1,50","1,50","0,00","0,00","0,00","1,50"
X,CALBUCO,4,"0,00","0,00","0,00","0,00","0,37","0,00","0,37","1,67","1,61","0,00","3,28","3,65","0,00","0,00","0,00","3,65"
X,MAULLIN,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,04","0,00","0,08","0,08","0,00","0,00","0,00","0,08"
X,LOS MUERMOS,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,50","0,60","0,00","2,10","2,10","0,00","0,00","0,00","2,10"
X,FRESIA,5,"0,00","0,00","0,00","0,00","0,72","0,00","0,72","133,91","12,60","0,00","146,51","147,23","0,00","31,10","31,10","178,33"
X,FRUTILLAR,,,,,,,,,,,,,,,,,
X,LLANQUIHUE,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","2,02","0,00","2,03","2,03","0,00","0,00","0,00","2,03"
X,PUERTO VARAS,14,"0,00","0,00","0,00","0,00","0,02","0,00","0,02","2,50","100,34","26,20","129,04","129,06","0,00","0,00","0,00","129,06"
X,CASTRO,10,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,10","5,95","0,25","7,30","7,30","0,00","0,00","0,00","7,30"
X,ANCUD,8,"0,00","0,00","0,00","0,00","29,50","0,00","29,50","336,20","88,01","25,50","449,71","479,21","0,00","217,50","217,50","696,71"
X,QUEMCHI,,,,,,,,,,,,,,,,,
X,CURACO DE VELEZ,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,10","0,80","0,00","0,90","0,90","0,00","0,00","0,00","0,90"
X,DALCAHUE,9,"0,00","0,00","0,00","0,00","0,01","0,00","0,01","0,23","5,15","0,11","5,49","5,50","0,00","0,02","0,02","5,52"
X,QUINCHAO,,,,,,,,,,,,,,,,,
X,PUQUELDON,,,,,,,,,,,,,,,,,
X,CHONCHI,7,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,77","2,03","0,10","2,90","2,90","0,00","1,00","1,00","3,90"
X,QUEILEN,,,,,,,,,,,,,,,,,
X,QUELLON,,,,,,,,,,,,,,,,,
X,CHAITEN,,,,,,,,,,,,,,,,,
X,PALENA,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,06","0,00","0,00","0,06","0,06","0,00","0,00","0,00","0,06"
X,FUTALEUFU,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","152,00","0,00","0,00","152,00","152,00","0,00","0,00","0,00","152,00"
X,HUALAIHUE,,,,,,,,,,,,,,,,,
XI,COYHAIQUE,24,"0,00","0,06","0,00","0,07","0,00","0,00","0,07","0,29","0,09","2,06","2,44","2,50","0,00","0,13","0,13","2,64"
XI,LAGO VERDE,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,90","0,00","0,00","2,90","2,90","0,00","0,10","0,10","3,00"
XI,AYSEN,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,01","0,02"
XI,CISNES,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,01","0,01","0,00","0,01","0,01","0,02"
XI,GUAYTECAS,,,,,,,,,,,,,,,,,
XI,CHILE CHICO,6,"0,00","0,00","5,00","5,00","0,00","0,00","5,00","130,17","122,35","17,29","269,81","274,81","0,00","0,01","0,01","274,82"
XI,RIO IBAÑEZ,2,"0,00","85,48","0,00","85,48","0,00","0,00","85,48","0,02","109,83","92,09","201,94","287,42","0,00","0,00","0,00","287,42"
XI,COCHRANE,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","5.800,00","6.507,00","2.564,00","14.871,00","14.871,00","0,00","274,00","274,00","15.145,00"
XI,OHIGGINS,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,01","0,01","0,00","0,00","0,00","0,01"
XI,TORTEL,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,00","0,00","0,04","0,04","0,00","0,00","0,00","0,04"
XII,PUNTA ARENAS,6,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","24,37","12,11","12,17","48,65","48,65","0,00","0,00","0,00","48,65"
XII,LAGUNA BLANCA,,,,,,,,,,,,,,,,,
XII,RIO VERDE,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,08","0,08","0,08","0,00","0,00","0,00","0,08"
XII,SAN GREGORIO,,,,,,,,,,,,,,,,,
XII,PUERTO NATALES,5,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,11","0,33","0,44","0,44","0,00","0,00","0,00","0,44"
XII,TORRES DEL PAINE,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
XII,PORVENIR,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,11","1,11","1,11","0,00","0,00","0,00","1,11"
XII,TIMAUKEL,3,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,12","0,05","0,17","0,17","0,00","0,00","0,00","0,17"
XII,PRIMAVERA,,,,,,,,,,,,,,,,,
XII,NAVARINO,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,50","2,50","0,00","5,00","5,00","0,00","0,00","0,00","5,00"
RM,COLINA,16,"0,00","0,00","0,00","0,00","1,50","0,00","1,50","0,10","24,50","76,41","101,01","102,51","0,00","1,70","1,70","104,21"
RM,LAMPA,44,"0,00","0,00","0,00","0,00","0,05","0,49","0,54","1,12","58,70","259,28","319,10","319,64","0,00","0,08","0,08","319,72"
RM,TILTIL,7,"0,00","0,00","0,00","0,00","1,00","0,60","1,60","0,00","7,02","64,22","71,24","72,84","0,00","3,00","3,00","75,84"
RM,PUENTE ALTO,24,"0,00","0,00","0,00","0,00","0,10","0,00","0,10","2,20","20,00","119,00","141,20","141,30","0,00","0,00","0,00","141,30"
RM,PIRQUE,11,"0,00","0,00","0,00","0,00","0,20","0,00","0,20","8,30","14,50","27,42","50,22","50,42","0,00","0,00","0,00","50,42"
RM,SAN JOSE DE MAIPO,25,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,45","0,57","2,17","3,18","3,18","0,00","0,00","0,00","3,18"
RM,SAN BERNARDO,22,"0,00","0,00","0,00","0,00","1,10","0,00","1,10","2,00","6,00","22,68","30,68","31,78","0,00","0,00","0,00","31,78"
RM,BUIN,6,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,30","1,94","2,24","2,24","0,00","0,00","0,00","2,24"
RM,PAINE,33,"0,00","0,00","0,00","0,00","2,85","0,30","3,15","1,70","4,86","17,78","24,34","27,49","0,00","0,11","0,11","27,60"
RM,CALERA DE TANGO,2,"0,00","0,00","0,00","0,00","1,00","0,50","1,50","0,00","0,00","1,50","1,50","3,00","0,00","0,00","0,00","3,00"
RM,TALAGANTE,14,"0,00","0,00","0,00","0,00","4,00","0,30","4,30","1,30","6,93","11,86","20,09","24,39","0,00","0,00","0,00","24,39"
RM,PENAFLOR,10,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","7,20","13,31","21,51","21,51","0,00","0,00","0,00","21,51"
RM,EL MONTE,11,"0,00","0,00","0,00","0,00","8,10","0,00","8,10","0,50","12,00","14,94","27,44","35,54","0,00","0,01","0,01","35,55"
RM,ISLA DE MAIPO,8,"0,00","0,00","0,00","0,00","2,50","0,00","2,50","0,00","1,60","2,51","4,11","6,61","0,00","0,20","0,20","6,81"
RM,PADRE HURTADO,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","21,00","61,00","220,72","302,72","302,72","0,00","0,00","0,00","302,72"
RM,MELIPILLA,103,"0,00","0,00","0,00","0,00","7,50","0,20","7,70","88,32","153,48","285,59","527,39","535,09","0,00","5,71","5,71","540,80"
RM,MARIA PINTO,22,"0,00","0,00","0,00","0,00","0,70","0,00","0,70","0,01","2,42","8,47","10,90","11,60","0,00","0,53","0,53","12,13"
RM,SAN PEDRO,45,"0,00","0,00","0,00","0,00","1,70","0,40","2,10","5,00","24,77","45,52","75,29","77,39","4,50","2,50","7,00","84,39"
RM,CURACAVI,45,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","3,02","7,50","13,71","24,23","24,23","0,00","0,10","0,10","24,33"
RM,ALHUE,5,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,20","11,70","8,11","22,01","22,01","0,00","0,00","0,00","22,01"
RM,SANTIAGO,,,,,,,,,,,,,,,,,
RM,INDEPENDENCIA,,,,,,,,,,,,,,,,,
RM,RECOLETA,4,"0,00","0,00","0,50","0,50","0,30","0,00","0,80","0,20","0,30","1,62","2,12","2,92","0,00","0,00","0,00","2,92"
RM,ESTACION CENTRAL,,,,,,,,,,,,,,,,,
RM,CONCHALI,,,,,,,,,,,,,,,,,
RM,HUECHURABA,6,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,12","3,49","3,61","3,61","0,00","0,00","0,00","3,61"
RM,QUILICURA,4,"0,00","0,00","0,00","0,00","0,50","0,00","0,50","0,00","1,30","7,70","9,00","9,50","0,00","0,00","0,00","9,50"
RM,RENCA,5,"0,10","0,00","0,00","0,10","1,10","0,00","1,20","0,00","0,80","13,40","14,20","15,40","0,00","0,00","0,00","15,40"
RM,QUINTA NORMAL,,,,,,,,,,,,,,,,,
RM,PUDAHUEL,15,"0,00","0,00","0,00","0,00","0,00","0,50","0,50","295,80","219,16","242,93","757,89","758,39","0,00","0,00","0,00","758,39"
RM,CERRO NAVIA,,,,,,,,,,,,,,,,,
RM,LO PRADO,,,,,,,,,,,,,,,,,
RM,MAIPU,6,"0,00","0,00","0,00","0,00","0,20","0,00","0,20","0,10","1,20","13,80","15,10","15,30","0,00","0,00","0,00","15,30"
RM,PEDRO AGUIRRE CERDA,,,,,,,,,,,,,,,,,
RM,CERRILLOS,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","83,50","83,50","83,50","0,00","0,00","0,00","83,50"
RM,LO ESPEJO,,,,,,,,,,,,,,,,,
RM,LA PINTANA,,,,,,,,,,,,,,,,,
RM,EL BOSQUE,,,,,,,,,,,,,,,,,
RM,LA FLORIDA,10,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,65","4,60","7,28","14,53","14,53","0,00","0,00","0,00","14,53"
RM,LA GRANJA,1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,01","0,01","0,00","0,00","0,00","0,01"
RM,MACUL,,,,,,,,,,,,,,,,,
RM,PENALOLEN,5,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,20","0,52","1,65","2,37","2,37","0,00","0,00","0,00","2,37"
RM,LA REINA,,,,,,,,,,,,,,,,,
RM,PROVIDENCIA,,,,,,,,,,,,,,,,,
RM,ÑUÑOA,,,,,,,,,,,,,,,,,
RM,LAS CONDES,2,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,30","1,00","1,30","1,30","0,00","0,00","0,00","1,30"
RM,VITACURA,10,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","5,75","11,60","20,65","38,00","38,00","0,00","0,00","0,00","38,00"
RM,LO BARNECHEA,7,"0,00","0,00","0,00","0,00","0,03","0,00","0,03","0,28","1,43","3,61","5,32","5,35","0,00","0,00","0,00","5,35"
RM,SAN MIGUEL,,,,,,,,,,,,,,,,,
RM,LA CISTERNA,,,,,,,,,,,,,,,,,
RM,SAN JOAQUIN,,,,,,,,,,,,,,,,,
RM,SAN RAMON,,,,,,,,,,,,,,,,,
