REGION,COMUNA,NUMERO INCENDIOS ,PINO INSIGNE    0- 10 AÑOS,PINO INSIGNE    11- 17 AÑOS,PINO INSIGNE      18 O MAS,EUCALIPTO,OTRAS SP.,ARBOLADO,MATORRAL,PASTIZAL,AGRICOLA,DESECHOS,TOTAL SUPERFICIE AFECTADA
XIV,VALDIVIA,8.0,0.9,0.0,0.0,0.35,0.0,5.15,11.51,4.8,0.0,0.02,22.73
XIV,MARIQUINA,21.0,0.0,0.1,0.03,6.1,0.0,8.68,19.67,50.05,24.7,36.45,145.78
XIV,LANCO,2.0,1.5,0.0,0.0,1.9,0.0,0.01,0.0,2.81,0.0,0.0,6.22
XIV,LOSLAGOS,17.0,3.09,0.62,0.0,0.0,0.0,2.27,6.9,6.82,0.0,0.57,20.27
XIV,CORRAL,3.0,0.0,0.0,0.0,0.32,0.0,0.0,0.5,0.0,0.0,0.0,0.82
XIV,MAFIL,10.0,0.0,0.0,0.0,0.14,0.0,0.9,6.1,3.9,0.0,0.08,11.12
XIV,PANGUIPULLI,11.0,1.0,0.1,5.04,2.8,0.0,165.9,1.02,7.09,0.0,0.35,183.30
XIV,PAILLACO,9.0,0.0,0.0,0.0,0.1,0.0,1.9,2.06,0.82,12.31,1.0,18.19
XIV,LAUNIÓN,33.0,0.0,7.1,0.0,3.63,0.0,36.96,38.79,43.03,1.6,4.55,135.66
XIV,FUTRONO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XIV,RÍOBUENO,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.19,3.24,0.2,0.0,3.69
XIV,LAGORANCO,3.0,0.1,0.0,0.0,0.0,0.0,0.24,0.3,0.55,0.0,0.0,1.19
X,OSORNO,8.0,0.2,0.0,0.0,3.02,0.0,0.63,2.11,2.0,0.0,0.4,8.36
X,SANPABLO,4.0,0.0,0.0,1.0,0.1,0.0,0.2,1.9,2.0,0.7,1.0,6.90
X,PEYUHUE,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.50
X,PUERTOOCTAY,1.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.05,0.65
X,ENTRELAGOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X,RIONEGRO,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.71,0.0,0.2,2.41
X,PURRANQUE,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,1.00
X,SANJUANDELACOSTA,8.0,0.0,0.0,1.0,1.6,0.0,1.9,3.16,0.4,0.0,0.65,8.71
X,PUERTOMONTT,48.0,0.0,0.0,0.0,0.0,0.0,2.49,48.38,8.45,0.0,0.23,59.55
X,COCHAMO,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.50
X,CALBUCO,4.0,0.0,0.0,0.0,0.37,0.0,1.67,1.61,0.0,0.0,0.0,3.65
X,MAULLIN,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.08
X,LOSMUERMOS,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.6,0.0,0.0,0.0,2.10
X,FRESIA,5.0,0.0,0.0,0.0,0.72,0.0,133.91,12.6,0.0,0.0,31.1,178.33
X,FRUTILLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X,LLANQUIHUE,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.02,0.0,0.0,0.0,2.03
X,PUERTOVARAS,14.0,0.0,0.0,0.0,0.02,0.0,2.5,100.34,26.2,0.0,0.0,129.06
X,CASTRO,10.0,0.0,0.0,0.0,0.0,0.0,1.1,5.95,0.25,0.0,0.0,7.30
X,ANCUD,8.0,0.0,0.0,0.0,29.5,0.0,336.2,88.01,25.5,0.0,217.5,696.71
X,QUEMCHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X,CURACODEVELEZ,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.90
X,DALCAHUE,9.0,0.0,0.0,0.0,0.01,0.0,0.23,5.15,0.11,0.0,0.02,5.52
X,QUINCHAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X,PUQUELDON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X,CHONCHI,7.0,0.0,0.0,0.0,0.0,0.0,0.77,2.03,0.1,0.0,1.0,3.90
X,QUEILEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X,QUELLON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X,CHAITEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X,PALENA,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.06
X,FUTALEUFU,1.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,152.00
X,HUALAIHUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XI,COYHAIQUE,24.0,0.0,0.06,0.0,0.0,0.0,0.29,0.09,2.06,0.0,0.13,2.64
XI,LAGOVERDE,1.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.1,3.00
XI,AYSEN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02
XI,CISNES,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02
XI,GUAYTECAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XI,CHILECHICO,6.0,0.0,0.0,5.0,0.0,0.0,130.17,122.35,17.29,0.0,0.01,274.82
XI,RIOIBAÑEZ,2.0,0.0,85.48,0.0,0.0,0.0,0.02,109.83,92.09,0.0,0.0,287.42
XI,COCHRANE,1.0,0.0,0.0,0.0,0.0,0.0,5800.0,6507.0,2564.0,0.0,274.0,15145.00
XI,OHIGGINS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
XI,TORTEL,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04
XII,PUNTAARENAS,6.0,0.0,0.0,0.0,0.0,0.0,24.37,12.11,12.17,0.0,0.0,48.65
XII,LAGUNABLANCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XII,RIOVERDE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.08
XII,SANGREGORIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XII,PUERTONATALES,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.33,0.0,0.0,0.44
XII,TORRESDELPAINE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
XII,PORVENIR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,1.11
XII,TIMAUKEL,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.05,0.0,0.0,0.17
XII,PRIMAVERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XII,NAVARINO,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,5.00
RM,COLINA,16.0,0.0,0.0,0.0,1.5,0.0,0.1,24.5,76.41,0.0,1.7,104.21
RM,LAMPA,44.0,0.0,0.0,0.0,0.05,0.49,1.12,58.7,259.28,0.0,0.08,319.72
RM,TILTIL,7.0,0.0,0.0,0.0,1.0,0.6,0.0,7.02,64.22,0.0,3.0,75.84
RM,PUENTEALTO,24.0,0.0,0.0,0.0,0.1,0.0,2.2,20.0,119.0,0.0,0.0,141.30
RM,PIRQUE,11.0,0.0,0.0,0.0,0.2,0.0,8.3,14.5,27.42,0.0,0.0,50.42
RM,SANJOSEDEMAIPO,25.0,0.0,0.0,0.0,0.0,0.0,0.45,0.57,2.17,0.0,0.0,3.18
RM,SANBERNARDO,22.0,0.0,0.0,0.0,1.1,0.0,2.0,6.0,22.68,0.0,0.0,31.78
RM,BUIN,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.94,0.0,0.0,2.24
RM,PAINE,33.0,0.0,0.0,0.0,2.85,0.3,1.7,4.86,17.78,0.0,0.11,27.60
RM,CALERADETANGO,2.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.5,0.0,0.0,3.00
RM,TALAGANTE,14.0,0.0,0.0,0.0,4.0,0.3,1.3,6.93,11.86,0.0,0.0,24.39
RM,PENAFLOR,10.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,13.31,0.0,0.0,21.51
RM,ELMONTE,11.0,0.0,0.0,0.0,8.1,0.0,0.5,12.0,14.94,0.0,0.01,35.55
RM,ISLADEMAIPO,8.0,0.0,0.0,0.0,2.5,0.0,0.0,1.6,2.51,0.0,0.2,6.81
RM,PADREHURTADO,2.0,0.0,0.0,0.0,0.0,0.0,21.0,61.0,220.72,0.0,0.0,302.72
RM,MELIPILLA,103.0,0.0,0.0,0.0,7.5,0.2,88.32,153.48,285.59,0.0,5.71,540.80
RM,MARIAPINTO,22.0,0.0,0.0,0.0,0.7,0.0,0.01,2.42,8.47,0.0,0.53,12.13
RM,SANPEDRO,45.0,0.0,0.0,0.0,1.7,0.4,5.0,24.77,45.52,4.5,2.5,84.39
RM,CURACAVI,45.0,0.0,0.0,0.0,0.0,0.0,3.02,7.5,13.71,0.0,0.1,24.33
RM,ALHUE,5.0,0.0,0.0,0.0,0.0,0.0,2.2,11.7,8.11,0.0,0.0,22.01
RM,SANTIAGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,INDEPENDENCIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,RECOLETA,4.0,0.0,0.0,0.5,0.3,0.0,0.2,0.3,1.62,0.0,0.0,2.92
RM,ESTACIONCENTRAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,CONCHALI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,HUECHURABA,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,3.49,0.0,0.0,3.61
RM,QUILICURA,4.0,0.0,0.0,0.0,0.5,0.0,0.0,1.3,7.7,0.0,0.0,9.50
RM,RENCA,5.0,0.1,0.0,0.0,1.1,0.0,0.0,0.8,13.4,0.0,0.0,15.40
RM,QUINTANORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,PUDAHUEL,15.0,0.0,0.0,0.0,0.0,0.5,295.8,219.16,242.93,0.0,0.0,758.39
RM,CERRONAVIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,LOPRADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,MAIPU,6.0,0.0,0.0,0.0,0.2,0.0,0.1,1.2,13.8,0.0,0.0,15.30
RM,PEDROAGUIRRECERDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,CERRILLOS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,0.0,0.0,83.50
RM,LOESPEJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,LAPINTANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,ELBOSQUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,LAFLORIDA,10.0,0.0,0.0,0.0,0.0,0.0,2.65,4.6,7.28,0.0,0.0,14.53
RM,LAGRANJA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01
RM,MACUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,PENALOLEN,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.52,1.65,0.0,0.0,2.37
RM,LAREINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,PROVIDENCIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,ÑUÑOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,LASCONDES,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,1.30
RM,VITACURA,10.0,0.0,0.0,0.0,0.0,0.0,5.75,11.6,20.65,0.0,0.0,38.00
RM,LOBARNECHEA,7.0,0.0,0.0,0.0,0.03,0.0,0.28,1.43,3.61,0.0,0.0,5.35
RM,SANMIGUEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,LACISTERNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,SANJOAQUIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,SANRAMON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
