REGION,COMUNA,NUMERO INCENDIOS ,PINO INSIGNE    0- 10 AÑOS,PINO INSIGNE    11- 17 AÑOS,PINO INSIGNE      18 O MAS,EUCALIPTO,OTRAS SP.,ARBOLADO,MATORRAL,PASTIZAL,AGRICOLA,DESECHOS,TOTAL SUPERFICIE AFECTADA
XIV,VALDIVIA,16.0,11.8,0.0,1.7,1.55,0.0,0.3,4.01,3.38,0.0,0.89,23.63
XIV,MARIQUINA,20.0,0.0,0.0,0.2,0.66,0.0,2.86,9.15,8.2,0.0,1.0,22.07
XIV,LANCO,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16,1.05,0.0,0.0,1.26
XIV,LOSLAGOS,18.0,0.0,0.0,0.0,6.2,0.0,0.7,13.47,13.7,0.0,3.9,37.97
XIV,CORRAL,6.0,0.0,0.0,0.0,2.4,0.0,8.17,4.18,0.22,0.0,0.0,14.97
XIV,MAFIL,14.0,0.0,0.0,0.0,0.2,0.0,0.13,1.53,0.55,0.0,0.52,2.93
XIV,PANGUIPULLI,4.0,0.0,0.0,0.0,0.1,0.0,0.1,0.86,0.0,0.0,0.09,1.15
XIV,PAILLACO,17.0,0.0,0.0,0.0,0.0,0.0,2.92,3.22,7.66,0.0,22.15,35.94
XIV,LAUNIÓN,31.0,0.1,0.0,0.3,0.62,0.0,4.06,5.39,16.36,24.64,23.36,74.84
XIV,FUTRONO,3.0,0.0,0.0,0.0,0.0,0.0,0.38,0.2,0.57,0.0,0.0,1.15
XIV,RÍOBUENO,9.0,0.0,0.0,0.0,0.3,0.0,0.39,0.96,3.9,0.0,8.1,13.65
XIV,LAGORANCO,3.0,0.0,0.0,0.0,0.0,0.0,0.29,0.13,0.12,0.0,2.12,2.66
X,OSORNO,12.0,0.7,0.0,0.04,0.99,0.0,0.45,0.95,5.85,0.0,0.0,8.98
X,SANPABLO,8.0,0.1,0.02,1.01,0.26,0.0,0.05,0.6,5.53,8.92,0.0,16.49
X,PEYUHUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X,PUERTOOCTAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X,ENTRELAGOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X,RIONEGRO,7.0,0.0,2.36,0.0,0.0,0.0,0.25,5.89,6.63,0.0,24.64,39.77
X,PURRANQUE,4.0,0.0,0.0,0.0,0.92,0.0,0.04,4.4,3.2,0.0,0.0,8.56
X,SANJUANDELACOSTA,9.0,0.0,0.0,0.0,0.86,0.0,3.8,3.51,0.27,0.0,0.0,8.44
X,PUERTOMONTT,114.0,0.0,0.0,0.0,0.15,0.0,12.22,102.77,14.49,0.0,0.19,129.82
X,COCHAMO,3.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,0.0,28.10
X,CALBUCO,10.0,0.0,0.0,0.0,59.1,0.0,60.65,16.24,0.05,0.0,4.07,140.11
X,MAULLIN,3.0,0.0,0.0,0.0,0.0,0.0,0.02,4.72,0.6,0.0,0.0,5.34
X,LOSMUERMOS,12.0,0.0,0.0,0.0,0.07,0.0,1.41,2.04,2.45,0.0,0.31,6.28
X,FRESIA,13.0,0.0,0.0,0.0,0.0,0.0,1.61,2.33,5.13,0.0,2.95,12.02
X,FRUTILLAR,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.03,0.25,0.0,0.0,0.38
X,LLANQUIHUE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.36,0.0,0.0,0.39
X,PUERTOVARAS,6.0,0.0,0.15,0.0,0.0,0.0,1.75,6.89,2.06,0.0,0.0,10.85
X,CASTRO,33.0,0.0,0.0,0.0,10.7,0.0,9.57,35.68,6.6,0.0,4.2,66.75
X,ANCUD,14.0,0.0,0.0,0.0,0.04,0.0,3.13,8.42,0.98,0.0,8.5,21.07
X,QUEMCHI,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.30
X,CURACODEVELEZ,4.0,0.0,0.0,0.0,0.0,0.0,0.28,4.21,0.0,0.0,0.0,4.49
X,DALCAHUE,32.0,0.0,0.0,0.0,0.0,0.0,7.5,74.4,0.43,0.0,0.43,82.76
X,QUINCHAO,7.0,0.0,0.0,0.0,0.0,0.0,2.41,5.51,0.05,0.0,0.08,8.05
X,PUQUELDON,2.0,0.0,0.0,0.0,0.0,0.0,2.26,3.1,1.0,0.0,0.0,6.36
X,CHONCHI,16.0,0.0,0.0,0.0,0.0,0.0,1.58,6.55,0.1,0.0,0.13,8.36
X,QUEILEN,5.0,0.0,0.0,0.0,0.0,0.0,0.92,4.27,0.0,0.0,0.0,5.19
X,QUELLON,7.0,0.0,0.0,0.0,0.0,0.0,8.85,2.31,0.0,0.0,0.2,11.36
X,CHAITEN,3.0,0.0,0.0,0.0,0.0,0.0,0.05,1.75,0.0,0.0,0.4,2.20
X,PALENA,6.0,0.0,0.0,0.0,0.0,0.0,68.01,5.82,0.0,0.0,105.02,178.85
X,FUTALEUFU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X,HUALAIHUE,4.0,0.0,0.0,0.0,0.0,0.0,0.02,2.12,0.0,0.0,0.0,2.14
XI,COYHAIQUE,30.0,0.0,0.02,0.69,0.0,0.0,1.22,0.29,1.94,0.0,1.24,5.40
XI,LAGOVERDE,2.0,0.0,0.0,0.0,0.0,0.0,15.1,0.1,0.0,0.0,6.2,21.40
XI,AYSEN,4.0,0.0,0.0,0.0,0.0,0.0,0.14,0.02,1.66,0.0,0.31,2.13
XI,CISNES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XI,GUAYTECAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XI,CHILECHICO,4.0,0.0,0.0,0.0,0.01,0.0,0.01,0.47,1.91,0.0,0.0,2.39
XI,RIOIBAÑEZ,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,4.12,0.0,1.13,5.40
XI,COCHRANE,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.01,0.08
XI,OHIGGINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XI,TORTEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XII,PUNTAARENAS,6.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.86,0.0,0.1,1.02
XII,LAGUNABLANCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XII,RIOVERDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XII,SANGREGORIO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.21
XII,PUERTONATALES,9.0,0.0,0.0,0.0,0.0,1.6,101.3,106.68,115.25,0.0,0.0,324.83
XII,TORRESDELPAINE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.0,0.0,0.20
XII,PORVENIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XII,TIMAUKEL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.30
XII,PRIMAVERA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.02,0.17
XII,NAVARINO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,COLINA,24.0,0.5,0.0,0.0,0.7,0.2,1.0,0.71,9.52,0.0,0.73,13.36
RM,LAMPA,43.0,0.0,0.0,0.0,0.15,0.1,1.3,1.53,27.89,0.0,1.3,32.27
RM,TILTIL,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.01,2.39
RM,PUENTEALTO,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.13,0.0,0.0,0.27
RM,PIRQUE,6.0,0.0,0.0,0.0,0.0,0.0,0.35,0.47,1.34,0.0,0.03,2.19
RM,SANJOSEDEMAIPO,5.0,0.0,0.0,0.0,0.0,0.0,0.52,1.3,2.1,0.0,0.0,3.92
RM,SANBERNARDO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01
RM,BUIN,16.0,0.0,0.0,0.0,0.1,0.0,0.2,0.5,3.7,0.0,1.8,6.30
RM,PAINE,19.0,0.0,0.0,0.0,0.32,0.0,0.0,1.9,9.26,0.0,0.5,11.98
RM,CALERADETANGO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.31,0.0,0.0,2.51
RM,TALAGANTE,11.0,0.0,0.0,0.0,1.2,0.0,0.3,1.95,5.26,0.0,0.0,8.71
RM,PENAFLOR,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,4.22,0.0,0.0,4.92
RM,ELMONTE,6.0,0.0,0.0,0.0,0.0,0.0,0.31,1.0,1.01,0.0,0.0,2.31
RM,ISLADEMAIPO,3.0,0.0,0.0,0.0,0.0,0.0,0.3,1.6,0.9,0.0,0.0,2.80
RM,PADREHURTADO,8.0,0.0,0.0,0.0,0.1,0.0,2.2,4.15,9.11,0.0,0.0,15.56
RM,MELIPILLA,65.0,0.0,0.0,0.0,2.06,0.2,66.35,82.48,118.9,0.8,1.3,272.09
RM,MARIAPINTO,15.0,0.0,0.0,0.0,0.2,0.0,1.0,0.91,2.58,0.0,0.0,4.69
RM,SANPEDRO,40.0,0.0,0.0,0.0,2.56,0.0,4.6,9.77,22.1,0.1,1.8,40.93
RM,CURACAVI,35.0,0.0,0.0,0.0,0.1,0.01,158.95,292.46,42.85,0.0,0.03,494.40
RM,ALHUE,9.0,0.0,0.0,0.0,0.5,0.0,1.26,2.88,6.73,0.0,0.0,11.36
RM,SANTIAGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,INDEPENDENCIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,RECOLETA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01
RM,ESTACIONCENTRAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,CONCHALI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,HUECHURABA,2.0,0.0,0.0,0.0,0.3,0.0,0.1,0.1,0.5,0.0,0.0,1.00
RM,QUILICURA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.5,0.0,0.0,9.50
RM,RENCA,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.91,0.0,0.0,2.01
RM,QUINTANORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,PUDAHUEL,7.0,0.0,0.0,0.0,0.0,0.01,2.1,0.8,2.92,0.0,0.01,5.84
RM,CERRONAVIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,LOPRADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,MAIPU,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.3,0.0,0.0,0.31
RM,PEDROAGUIRRECERDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,CERRILLOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,LOESPEJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,LAPINTANA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02
RM,ELBOSQUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,LAFLORIDA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01
RM,LAGRANJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,MACUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,PENALOLEN,3.0,0.0,0.0,0.0,0.01,0.0,0.0,0.4,0.91,0.0,0.0,1.32
RM,LAREINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,PROVIDENCIA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.17,0.0,0.0,0.20
RM,ÑUÑOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,LASCONDES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,VITACURA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.20
RM,LOBARNECHEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,SANMIGUEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,LACISTERNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,SANJOAQUIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,SANRAMON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
